mu, offset, k1, k2_constant, rel_err, query_time, build_time
1.13636e-05, 7, 3, 0.18918, 0.481381, 0.0029, 382
1.13636e-05, 7, 3, 0.132426, 0.426157, 0.0028, 386
1.13636e-05, 7, 2, 56.9255, 1.53543, 0.0025, 259
1.13636e-05, 7, 2, 39.8478, 1.78025, 0.0024, 262
1.13636e-05, 7, 2, 27.8935, 1.56143, 0.0016, 263
1.13636e-05, 7, 2, 19.5254, 1.93487, 0.0019, 259
1.13636e-05, 7, 2, 13.6678, 1.51242, 0.002, 187
1.13636e-05, 7, 2, 9.56746, 1.61329, 0.002, 285
1.13636e-05, 7, 2, 6.69722, 1.49908, 0.0037, 186
1.13636e-05, 7, 2, 4.68806, 1.68141, 0.0024, 190
1.13636e-05, 7, 2, 3.28164, 1.82837, 0.0027, 185
1.13636e-05, 7, 2, 2.29715, 1.73911, 0.0029, 188
1.13636e-05, 7, 2, 1.608, 1.76875, 0.0023, 269
1.13636e-05, 7, 2, 1.1256, 1.90906, 0.0041, 195
1.13636e-05, 7, 2, 0.787922, 1.9646, 0.0048, 189
1.13636e-05, 7, 2, 0.551545, 1.68868, 0.0027, 284
1.13636e-05, 7, 2, 0.386082, 1.35052, 0.0024, 193
1.13636e-05, 7, 2, 0.270257, 1.74908, 0.002, 284
1.13636e-05, 7, 2, 0.18918, 1.70442, 0.0019, 282
1.13636e-05, 7, 2, 0.132426, 1.89404, 0.0018, 191
1.13636e-05, 7, 1, 56.9255, 1.38763, 0.0028, 98
1.13636e-05, 7, 1, 39.8478, 1.26339, 0.0013, 138
1.13636e-05, 7, 1, 27.8935, 0.886571, 0.0013, 142
1.13636e-05, 7, 1, 19.5254, 1.16892, 0.0019, 94
1.13636e-05, 7, 1, 13.6678, 1.21747, 0.0015, 133
1.13636e-05, 7, 1, 9.56746, 0.924865, 0.0016, 143
1.13636e-05, 7, 1, 6.69722, 1.40551, 0.0025, 99
1.13636e-05, 7, 1, 4.68806, 1.22686, 0.0013, 146
1.13636e-05, 7, 1, 3.28164, 1.10556, 0.0021, 95
1.13636e-05, 7, 1, 2.29715, 1.08971, 0.0016, 98
1.13636e-05, 7, 1, 1.608, 1.09995, 0.0011, 143
1.13636e-05, 7, 1, 1.1256, 1.01302, 0.0016, 133
1.13636e-05, 7, 1, 0.787922, 0.976322, 0.0029, 96
1.13636e-05, 7, 1, 0.551545, 1.23371, 0.0028, 98
1.13636e-05, 7, 1, 0.386082, 1.00964, 0.0013, 135
1.13636e-05, 7, 1, 0.270257, 0.999436, 0.0028, 97
1.13636e-05, 7, 1, 0.18918, 0.919034, 0.0014, 98
1.13636e-05, 7, 1, 0.132426, 1.15903, 0.0016, 145
1.13636e-05, 8, 55, 56.9255, 0.392139, 0.0325, 6714
1.13636e-05, 8, 55, 39.8478, 0.37681, 0.0288, 6937
1.13636e-05, 8, 55, 27.8935, 0.372871, 0.0313, 6410
1.13636e-05, 8, 55, 19.5254, 0.359945, 0.032, 6537
1.13636e-05, 8, 55, 13.6678, 0.384435, 0.0341, 6493
1.13636e-05, 8, 55, 9.56746, 0.406838, 0.032, 7000
1.13636e-05, 8, 55, 6.69722, 0.382187, 0.0295, 6758
1.13636e-05, 8, 55, 4.68806, 0.393355, 0.0296, 6885
1.13636e-05, 8, 55, 3.28164, 0.361897, 0.0303, 6845
1.13636e-05, 8, 55, 2.29715, 0.382883, 0.0313, 6840
1.13636e-05, 8, 55, 1.608, 0.404008, 0.0272, 6473
1.13636e-05, 8, 55, 1.1256, 0.380499, 0.0319, 6963
1.13636e-05, 8, 55, 0.787922, 0.39833, 0.0332, 6688
1.13636e-05, 8, 55, 0.551545, 0.372334, 0.0309, 6470
1.13636e-05, 8, 55, 0.386082, 0.391602, 0.0332, 6483
1.13636e-05, 8, 55, 0.270257, 0.382081, 0.0332, 6973
1.13636e-05, 8, 55, 0.18918, 0.357544, 0.0304, 6963
1.13636e-05, 8, 55, 0.132426, 0.38995, 0.0316, 6936
1.13636e-05, 8, 38, 56.9255, 0.373696, 0.0226, 4836
1.13636e-05, 8, 38, 39.8478, 0.346097, 0.0215, 4782
1.13636e-05, 8, 38, 27.8935, 0.379539, 0.0233, 4545
1.13636e-05, 8, 38, 19.5254, 0.36946, 0.0232, 4785
1.13636e-05, 8, 38, 13.6678, 0.386323, 0.0236, 4782
1.13636e-05, 8, 38, 9.56746, 0.344815, 0.0246, 4789
1.13636e-05, 8, 38, 6.69722, 0.366318, 0.0241, 4526
1.13636e-05, 8, 38, 4.68806, 0.388457, 0.0227, 4902
1.13636e-05, 8, 38, 3.28164, 0.338705, 0.0216, 4908
1.13636e-05, 8, 38, 2.29715, 0.37893, 0.0234, 4619
1.13636e-05, 8, 38, 1.608, 0.355125, 0.0204, 4901
1.13636e-05, 8, 38, 1.1256, 0.407267, 0.0229, 4549
1.13636e-05, 8, 38, 0.787922, 0.369807, 0.0255, 4282
1.13636e-05, 8, 38, 0.551545, 0.391667, 0.0236, 4448
1.13636e-05, 8, 38, 0.386082, 0.379341, 0.0242, 4459
1.13636e-05, 8, 38, 0.270257, 0.392809, 0.023, 4912
1.13636e-05, 8, 38, 0.18918, 0.372226, 0.0229, 4907
1.13636e-05, 8, 38, 0.132426, 0.385868, 0.0229, 4912
1.13636e-05, 8, 26, 56.9255, 0.355334, 0.0179, 3109
1.13636e-05, 8, 26, 39.8478, 0.372277, 0.0173, 3140
1.13636e-05, 8, 26, 27.8935, 0.396046, 0.0173, 3387
1.13636e-05, 8, 26, 19.5254, 0.372103, 0.0172, 3092
1.13636e-05, 8, 26, 13.6678, 0.376529, 0.0159, 3412
1.13636e-05, 8, 26, 9.56746, 0.374107, 0.0183, 3064
1.13636e-05, 8, 26, 6.69722, 0.386125, 0.0183, 3392
1.13636e-05, 8, 26, 4.68806, 0.367273, 0.0158, 3153
1.13636e-05, 8, 26, 3.28164, 0.350354, 0.0169, 3375
1.13636e-05, 8, 26, 2.29715, 0.370379, 0.017, 3411
1.13636e-05, 8, 26, 1.608, 0.376536, 0.0181, 3162
1.13636e-05, 8, 26, 1.1256, 0.359845, 0.0162, 3414
1.13636e-05, 8, 26, 0.787922, 0.38278, 0.0155, 3080
1.13636e-05, 8, 26, 0.551545, 0.353019, 0.018, 3150
1.13636e-05, 8, 26, 0.386082, 0.343373, 0.0178, 3157
1.13636e-05, 8, 26, 0.270257, 0.354098, 0.0175, 3092
1.13636e-05, 8, 26, 0.18918, 0.351373, 0.0146, 3401
1.13636e-05, 8, 26, 0.132426, 0.325267, 0.0156, 3041
1.13636e-05, 8, 18, 56.9255, 0.376781, 0.0132, 2206
1.13636e-05, 8, 18, 39.8478, 0.394989, 0.0144, 2399
1.13636e-05, 8, 18, 27.8935, 0.370577, 0.0127, 1600
1.13636e-05, 8, 18, 19.5254, 0.37139, 0.0127, 2227
1.13636e-05, 8, 18, 13.6678, 0.355614, 0.014, 2390
1.13636e-05, 8, 18, 9.56746, 0.389375, 0.0152, 2390
1.13636e-05, 8, 18, 6.69722, 0.3686, 0.0124, 2385
1.13636e-05, 8, 18, 4.68806, 0.359298, 0.014, 1979
1.13636e-05, 8, 18, 3.28164, 0.378713, 0.0127, 2391
1.13636e-05, 8, 18, 2.29715, 0.368947, 0.0124, 2397
1.13636e-05, 8, 18, 1.608, 0.371988, 0.0128, 2366
1.13636e-05, 8, 18, 1.1256, 0.348439, 0.0138, 2386
1.13636e-05, 8, 18, 0.787922, 0.350669, 0.011, 2165
1.13636e-05, 8, 18, 0.551545, 0.355782, 0.0134, 1982
1.13636e-05, 8, 18, 0.386082, 0.341779, 0.0117, 2386
1.13636e-05, 8, 18, 0.270257, 0.375717, 0.013, 1636
1.13636e-05, 8, 18, 0.18918, 0.35991, 0.0114, 2197
1.13636e-05, 8, 18, 0.132426, 0.414687, 0.012, 2343
1.13636e-05, 8, 12, 56.9255, 0.424351, 0.0089, 1464
1.13636e-05, 8, 12, 39.8478, 0.385761, 0.0094, 1581
1.13636e-05, 8, 12, 27.8935, 0.424561, 0.0079, 1586
1.13636e-05, 8, 12, 19.5254, 0.516855, 0.0084, 1585
1.13636e-05, 8, 12, 13.6678, 0.412277, 0.009, 1459
1.13636e-05, 8, 12, 9.56746, 0.396238, 0.009, 1162
1.13636e-05, 8, 12, 6.69722, 0.384906, 0.0086, 1611
1.13636e-05, 8, 12, 4.68806, 0.436691, 0.0101, 1604
1.13636e-05, 8, 12, 3.28164, 0.3943, 0.0104, 1503
1.13636e-05, 8, 12, 2.29715, 0.402344, 0.0085, 1488
1.13636e-05, 8, 12, 1.608, 0.396046, 0.0097, 1102
1.13636e-05, 8, 12, 1.1256, 0.418924, 0.0088, 1612
1.13636e-05, 8, 12, 0.787922, 0.367487, 0.0072, 1609
1.13636e-05, 8, 12, 0.551545, 0.371005, 0.008, 1607
1.13636e-05, 8, 12, 0.386082, 0.388125, 0.0085, 1602
1.13636e-05, 8, 12, 0.270257, 0.388835, 0.0084, 1485
1.13636e-05, 8, 12, 0.18918, 0.368144, 0.0083, 1600
1.13636e-05, 8, 12, 0.132426, 0.393149, 0.0097, 1482
1.13636e-05, 8, 8, 56.9255, 0.477127, 0.0067, 1088
1.13636e-05, 8, 8, 39.8478, 0.5609, 0.0059, 1078
1.13636e-05, 8, 8, 27.8935, 0.40566, 0.007, 999
1.13636e-05, 8, 8, 19.5254, 0.433806, 0.0068, 1074
1.13636e-05, 8, 8, 13.6678, 0.445341, 0.0072, 1084
1.13636e-05, 8, 8, 9.56746, 0.485999, 0.0062, 985
1.13636e-05, 8, 8, 6.69722, 0.432804, 0.0057, 1070
1.13636e-05, 8, 8, 4.68806, 0.409983, 0.0056, 1073
1.13636e-05, 8, 8, 3.28164, 0.431621, 0.0057, 988
1.13636e-05, 8, 8, 2.29715, 0.441621, 0.0084, 702
1.13636e-05, 8, 8, 1.608, 0.442457, 0.0071, 1016
1.13636e-05, 8, 8, 1.1256, 0.444926, 0.006, 1063
1.13636e-05, 8, 8, 0.787922, 0.417218, 0.0059, 713
1.13636e-05, 8, 8, 0.551545, 0.431003, 0.0078, 988
1.13636e-05, 8, 8, 0.386082, 0.436162, 0.0069, 740
1.13636e-05, 8, 8, 0.270257, 0.444513, 0.0073, 714
1.13636e-05, 8, 8, 0.18918, 0.41427, 0.0072, 739
1.13636e-05, 8, 8, 0.132426, 0.470578, 0.006, 1077
1.13636e-05, 8, 5, 56.9255, 0.491226, 0.0042, 682
1.13636e-05, 8, 5, 39.8478, 0.521776, 0.0048, 468
1.13636e-05, 8, 5, 27.8935, 0.482792, 0.0045, 451
1.13636e-05, 8, 5, 19.5254, 0.498483, 0.0059, 465
1.13636e-05, 8, 5, 13.6678, 0.487686, 0.0038, 624
1.13636e-05, 8, 5, 9.56746, 0.4496, 0.0052, 672
1.13636e-05, 8, 5, 6.69722, 0.483778, 0.0038, 621
1.13636e-05, 8, 5, 4.68806, 0.502359, 0.007, 477
1.13636e-05, 8, 5, 3.28164, 0.492756, 0.0041, 681
1.13636e-05, 8, 5, 2.29715, 0.478316, 0.0042, 473
1.13636e-05, 8, 5, 1.608, 0.494348, 0.0041, 683
1.13636e-05, 8, 5, 1.1256, 0.525839, 0.0036, 632
1.13636e-05, 8, 5, 0.787922, 0.538391, 0.0043, 632
1.13636e-05, 8, 5, 0.551545, 0.511118, 0.0075, 470
1.13636e-05, 8, 5, 0.386082, 0.461872, 0.0067, 680
1.13636e-05, 8, 5, 0.270257, 0.478711, 0.0051, 680
1.13636e-05, 8, 5, 0.18918, 0.518347, 0.0041, 683
1.13636e-05, 8, 5, 0.132426, 0.465756, 0.0058, 463
1.13636e-05, 8, 3, 56.9255, 0.674624, 0.0029, 413
1.13636e-05, 8, 3, 39.8478, 0.540303, 0.0029, 414
1.13636e-05, 8, 3, 27.8935, 0.536904, 0.004, 282
1.13636e-05, 8, 3, 19.5254, 0.652638, 0.0032, 272
1.13636e-05, 8, 3, 13.6678, 0.667401, 0.0035, 413
1.13636e-05, 8, 3, 9.56746, 0.611035, 0.0026, 415
1.13636e-05, 8, 3, 6.69722, 0.529003, 0.0028, 411
1.13636e-05, 8, 3, 4.68806, 0.581936, 0.0024, 414
1.13636e-05, 8, 3, 3.28164, 0.555179, 0.0039, 284
1.13636e-05, 8, 3, 2.29715, 0.594157, 0.0054, 276
1.13636e-05, 8, 3, 1.608, 0.718552, 0.0031, 282
1.13636e-05, 8, 3, 1.1256, 0.597093, 0.0039, 276
1.13636e-05, 8, 3, 0.787922, 0.729079, 0.003, 417
1.13636e-05, 8, 3, 0.551545, 0.584149, 0.0032, 412
1.13636e-05, 8, 3, 0.386082, 0.565696, 0.0074, 280
1.13636e-05, 8, 3, 0.270257, 0.777063, 0.004, 276
1.13636e-05, 8, 3, 0.18918, 0.555348, 0.0045, 281
1.13636e-05, 8, 3, 0.132426, 0.643512, 0.003, 411
1.13636e-05, 8, 2, 56.9255, 2.34135, 0.0017, 279
1.13636e-05, 8, 2, 39.8478, 1.5363, 0.0017, 275
1.13636e-05, 8, 2, 27.8935, 1.55106, 0.0017, 279
1.13636e-05, 8, 2, 19.5254, 1.79664, 0.0014, 257
1.13636e-05, 8, 2, 13.6678, 1.49474, 0.0018, 260
1.13636e-05, 8, 2, 9.56746, 1.50904, 0.0035, 192
1.13636e-05, 8, 2, 6.69722, 1.61787, 0.0025, 185
1.13636e-05, 8, 2, 4.68806, 2.21246, 0.0016, 263
1.13636e-05, 8, 2, 3.28164, 1.93155, 0.0021, 281
1.13636e-05, 8, 2, 2.29715, 1.99983, 0.0032, 193
1.13636e-05, 8, 2, 1.608, 1.67583, 0.0019, 187
1.13636e-05, 8, 2, 1.1256, 1.74078, 0.0018, 263
1.13636e-05, 8, 2, 0.787922, 1.79176, 0.002, 193
1.13636e-05, 8, 2, 0.551545, 2.07818, 0.002, 264
1.13636e-05, 8, 2, 0.386082, 1.94401, 0.0029, 192
1.13636e-05, 8, 2, 0.270257, 1.72167, 0.0021, 267
1.13636e-05, 8, 2, 0.18918, 1.4662, 0.0019, 279
1.13636e-05, 8, 2, 0.132426, 1.83631, 0.0018, 261
1.13636e-05, 8, 1, 56.9255, 1.26885, 0.0023, 142
1.13636e-05, 8, 1, 39.8478, 0.952102, 0.0017, 99
1.13636e-05, 8, 1, 27.8935, 1.24084, 0.0024, 97
1.13636e-05, 8, 1, 19.5254, 1.39354, 0.0016, 131
1.13636e-05, 8, 1, 13.6678, 1.1803, 0.0022, 97
1.13636e-05, 8, 1, 9.56746, 1.25121, 0.0012, 133
1.13636e-05, 8, 1, 6.69722, 1.35659, 0.0013, 131
1.13636e-05, 8, 1, 4.68806, 1.0002, 0.0023, 95
1.13636e-05, 8, 1, 3.28164, 0.781809, 0.0019, 97
1.13636e-05, 8, 1, 2.29715, 1.13937, 0.0014, 143
1.13636e-05, 8, 1, 1.608, 0.97516, 0.0017, 142
1.13636e-05, 8, 1, 1.1256, 1.08798, 0.0013, 141
1.13636e-05, 8, 1, 0.787922, 1.29117, 0.0016, 132
1.13636e-05, 8, 1, 0.551545, 1.16352, 0.002, 98
1.13636e-05, 8, 1, 0.386082, 1.12241, 0.0013, 143
1.13636e-05, 8, 1, 0.270257, 1.03382, 0.0012, 134
1.13636e-05, 8, 1, 0.18918, 1.59195, 0.0012, 132
1.13636e-05, 8, 1, 0.132426, 1.24098, 0.0012, 97
1.13636e-05, 9, 55, 56.9255, 0.540678, 0.0286, 7155
1.13636e-05, 9, 55, 39.8478, 0.504781, 0.0275, 7084
1.13636e-05, 9, 55, 27.8935, 0.531658, 0.0258, 6605
1.13636e-05, 9, 55, 19.5254, 0.543748, 0.0258, 6561
1.13636e-05, 9, 55, 13.6678, 0.497955, 0.0264, 6861
1.13636e-05, 9, 55, 9.56746, 0.521913, 0.0264, 6467
1.13636e-05, 9, 55, 6.69722, 0.524752, 0.0288, 6779
1.13636e-05, 9, 55, 4.68806, 0.522528, 0.0275, 6553
1.13636e-05, 9, 55, 3.28164, 0.511665, 0.0304, 7068
1.13636e-05, 9, 55, 2.29715, 0.52747, 0.0279, 6842
1.13636e-05, 9, 55, 1.608, 0.530793, 0.0216, 6957
1.13636e-05, 9, 55, 1.1256, 0.517615, 0.0269, 6515
1.13636e-05, 9, 55, 0.787922, 0.530756, 0.0309, 6787
1.13636e-05, 9, 55, 0.551545, 0.521502, 0.026, 7048
1.13636e-05, 9, 55, 0.386082, 0.529626, 0.0251, 7038
1.13636e-05, 9, 55, 0.270257, 0.516909, 0.0275, 6476
1.13636e-05, 9, 55, 0.18918, 0.482222, 0.0215, 6739
1.13636e-05, 9, 55, 0.132426, 0.494004, 0.0264, 6744
1.13636e-05, 9, 38, 56.9255, 0.500299, 0.0169, 4841
1.13636e-05, 9, 38, 39.8478, 0.54096, 0.0241, 4851
1.13636e-05, 9, 38, 27.8935, 0.529199, 0.0188, 4720
1.13636e-05, 9, 38, 19.5254, 0.503995, 0.021, 4870
1.13636e-05, 9, 38, 13.6678, 0.481117, 0.0181, 4515
1.13636e-05, 9, 38, 9.56746, 0.513637, 0.0204, 4952
1.13636e-05, 9, 38, 6.69722, 0.499148, 0.0187, 4623
1.13636e-05, 9, 38, 4.68806, 0.510806, 0.0194, 4922
1.13636e-05, 9, 38, 3.28164, 0.492693, 0.0198, 4636
1.13636e-05, 9, 38, 2.29715, 0.491955, 0.0212, 4510
1.13636e-05, 9, 38, 1.608, 0.505075, 0.0215, 4999
1.13636e-05, 9, 38, 1.1256, 0.495743, 0.02, 4971
1.13636e-05, 9, 38, 0.787922, 0.483301, 0.02, 4551
1.13636e-05, 9, 38, 0.551545, 0.494673, 0.0195, 4641
1.13636e-05, 9, 38, 0.386082, 0.525527, 0.0196, 4988
1.13636e-05, 9, 38, 0.270257, 0.507056, 0.0188, 4582
1.13636e-05, 9, 38, 0.18918, 0.467989, 0.019, 4948
1.13636e-05, 9, 38, 0.132426, 0.538148, 0.0188, 4929
1.13636e-05, 9, 26, 56.9255, 0.484956, 0.015, 3398
1.13636e-05, 9, 26, 39.8478, 0.506881, 0.0152, 3418
1.13636e-05, 9, 26, 27.8935, 0.489971, 0.0158, 3396
1.13636e-05, 9, 26, 19.5254, 0.505247, 0.0131, 3385
1.13636e-05, 9, 26, 13.6678, 0.478078, 0.0131, 3112
1.13636e-05, 9, 26, 9.56746, 0.481094, 0.0138, 3134
1.13636e-05, 9, 26, 6.69722, 0.473747, 0.0137, 3038
1.13636e-05, 9, 26, 4.68806, 0.532545, 0.0125, 3426
1.13636e-05, 9, 26, 3.28164, 0.525328, 0.0137, 3132
1.13636e-05, 9, 26, 2.29715, 0.465287, 0.0145, 3438
1.13636e-05, 9, 26, 1.608, 0.464727, 0.0133, 3168
1.13636e-05, 9, 26, 1.1256, 0.503692, 0.0155, 3168
1.13636e-05, 9, 26, 0.787922, 0.479426, 0.0149, 3190
1.13636e-05, 9, 26, 0.551545, 0.504992, 0.0144, 3183
1.13636e-05, 9, 26, 0.386082, 0.549226, 0.014, 3031
1.13636e-05, 9, 26, 0.270257, 0.509937, 0.0141, 3182
1.13636e-05, 9, 26, 0.18918, 0.478594, 0.0142, 3037
1.13636e-05, 9, 26, 0.132426, 0.472579, 0.0131, 3420
1.13636e-05, 9, 18, 56.9255, 0.48309, 0.0095, 2187
1.13636e-05, 9, 18, 39.8478, 0.494305, 0.0097, 2208
1.13636e-05, 9, 18, 27.8935, 0.511087, 0.0104, 2395
1.13636e-05, 9, 18, 19.5254, 0.495365, 0.0107, 2402
1.13636e-05, 9, 18, 13.6678, 0.482108, 0.0101, 1984
1.13636e-05, 9, 18, 9.56746, 0.503541, 0.0102, 2409
1.13636e-05, 9, 18, 6.69722, 0.486336, 0.0099, 2421
1.13636e-05, 9, 18, 4.68806, 0.495039, 0.011, 1996
1.13636e-05, 9, 18, 3.28164, 0.499003, 0.0112, 2440
1.13636e-05, 9, 18, 2.29715, 0.487722, 0.0103, 1956
1.13636e-05, 9, 18, 1.608, 0.503579, 0.0103, 2379
1.13636e-05, 9, 18, 1.1256, 0.479845, 0.01, 2382
1.13636e-05, 9, 18, 0.787922, 0.475037, 0.0106, 2216
1.13636e-05, 9, 18, 0.551545, 0.513186, 0.0109, 1977
1.13636e-05, 9, 18, 0.386082, 0.499829, 0.0126, 2193
1.13636e-05, 9, 18, 0.270257, 0.508431, 0.011, 1997
1.13636e-05, 9, 18, 0.18918, 0.531093, 0.0115, 2226
1.13636e-05, 9, 18, 0.132426, 0.487402, 0.0104, 2248
1.13636e-05, 9, 12, 56.9255, 0.535452, 0.007, 1597
1.13636e-05, 9, 12, 39.8478, 0.51586, 0.0069, 1066
1.13636e-05, 9, 12, 27.8935, 0.490722, 0.0067, 1494
1.13636e-05, 9, 12, 19.5254, 0.495324, 0.0081, 1626
1.13636e-05, 9, 12, 13.6678, 0.493867, 0.0074, 1174
1.13636e-05, 9, 12, 9.56746, 0.496756, 0.0067, 1614
1.13636e-05, 9, 12, 6.69722, 0.511795, 0.0072, 1067
1.13636e-05, 9, 12, 4.68806, 0.485158, 0.0072, 1589
1.13636e-05, 9, 12, 3.28164, 0.502599, 0.0072, 1489
1.13636e-05, 9, 12, 2.29715, 0.480456, 0.0071, 1468
1.13636e-05, 9, 12, 1.608, 0.509425, 0.0079, 1591
1.13636e-05, 9, 12, 1.1256, 0.509139, 0.0067, 1076
1.13636e-05, 9, 12, 0.787922, 0.53145, 0.007, 1495
1.13636e-05, 9, 12, 0.551545, 0.495234, 0.0087, 1492
1.13636e-05, 9, 12, 0.386082, 0.518233, 0.0084, 1153
1.13636e-05, 9, 12, 0.270257, 0.510049, 0.0068, 1604
1.13636e-05, 9, 12, 0.18918, 0.517726, 0.0079, 1119
1.13636e-05, 9, 12, 0.132426, 0.504141, 0.0079, 1496
1.13636e-05, 9, 8, 56.9255, 0.527649, 0.0066, 985
1.13636e-05, 9, 8, 39.8478, 0.537155, 0.0065, 1067
1.13636e-05, 9, 8, 27.8935, 0.710077, 0.0066, 1073
1.13636e-05, 9, 8, 19.5254, 0.623425, 0.0046, 1067
1.13636e-05, 9, 8, 13.6678, 0.544096, 0.0057, 1075
1.13636e-05, 9, 8, 9.56746, 0.516254, 0.0084, 725
1.13636e-05, 9, 8, 6.69722, 0.528092, 0.0062, 1081
1.13636e-05, 9, 8, 4.68806, 0.507497, 0.0056, 990
1.13636e-05, 9, 8, 3.28164, 0.550469, 0.0051, 992
1.13636e-05, 9, 8, 2.29715, 0.591097, 0.0072, 1079
1.13636e-05, 9, 8, 1.608, 0.519915, 0.0075, 996
1.13636e-05, 9, 8, 1.1256, 0.535181, 0.0053, 988
1.13636e-05, 9, 8, 0.787922, 0.563028, 0.0076, 713
1.13636e-05, 9, 8, 0.551545, 0.544163, 0.0049, 1088
1.13636e-05, 9, 8, 0.386082, 0.564442, 0.0049, 1082
1.13636e-05, 9, 8, 0.270257, 0.582484, 0.0051, 1082
1.13636e-05, 9, 8, 0.18918, 0.582876, 0.0052, 1007
1.13636e-05, 9, 8, 0.132426, 0.524146, 0.0058, 1076
1.13636e-05, 9, 5, 56.9255, 0.648278, 0.0044, 680
1.13636e-05, 9, 5, 39.8478, 0.662186, 0.0044, 681
1.13636e-05, 9, 5, 27.8935, 0.585108, 0.0032, 676
1.13636e-05, 9, 5, 19.5254, 0.617317, 0.0045, 627
1.13636e-05, 9, 5, 13.6678, 0.560187, 0.0033, 679
1.13636e-05, 9, 5, 9.56746, 0.622609, 0.0035, 628
1.13636e-05, 9, 5, 6.69722, 0.738897, 0.0044, 676
1.13636e-05, 9, 5, 4.68806, 0.610207, 0.0037, 459
1.13636e-05, 9, 5, 3.28164, 0.584, 0.0034, 635
1.13636e-05, 9, 5, 2.29715, 0.584974, 0.0038, 446
1.13636e-05, 9, 5, 1.608, 0.679822, 0.0032, 632
1.13636e-05, 9, 5, 1.1256, 0.614462, 0.0045, 683
1.13636e-05, 9, 5, 0.787922, 0.616573, 0.0036, 457
1.13636e-05, 9, 5, 0.551545, 0.710176, 0.0029, 687
1.13636e-05, 9, 5, 0.386082, 0.624981, 0.0039, 686
1.13636e-05, 9, 5, 0.270257, 0.678145, 0.0031, 683
1.13636e-05, 9, 5, 0.18918, 0.577048, 0.0039, 628
1.13636e-05, 9, 5, 0.132426, 0.611247, 0.0055, 684
1.13636e-05, 9, 3, 56.9255, 0.755812, 0.0022, 417
1.13636e-05, 9, 3, 39.8478, 0.67328, 0.0031, 270
1.13636e-05, 9, 3, 27.8935, 0.756909, 0.003, 414
1.13636e-05, 9, 3, 19.5254, 0.72634, 0.0028, 413
1.13636e-05, 9, 3, 13.6678, 0.669156, 0.0024, 414
1.13636e-05, 9, 3, 9.56746, 0.716424, 0.0027, 270
1.13636e-05, 9, 3, 6.69722, 0.614825, 0.0024, 274
1.13636e-05, 9, 3, 4.68806, 0.654464, 0.0022, 390
1.13636e-05, 9, 3, 3.28164, 0.679539, 0.002, 383
1.13636e-05, 9, 3, 2.29715, 0.747997, 0.0024, 416
1.13636e-05, 9, 3, 1.608, 0.694349, 0.0052, 275
1.13636e-05, 9, 3, 1.1256, 0.869267, 0.0021, 417
1.13636e-05, 9, 3, 0.787922, 0.677664, 0.0027, 416
1.13636e-05, 9, 3, 0.551545, 0.711026, 0.0019, 387
1.13636e-05, 9, 3, 0.386082, 0.681989, 0.0023, 417
1.13636e-05, 9, 3, 0.270257, 0.676429, 0.0025, 388
1.13636e-05, 9, 3, 0.18918, 0.822103, 0.0027, 391
1.13636e-05, 9, 3, 0.132426, 0.709989, 0.0022, 389
1.13636e-05, 9, 2, 56.9255, 1.68895, 0.0018, 280
1.13636e-05, 9, 2, 39.8478, 1.61103, 0.0015, 187
1.13636e-05, 9, 2, 27.8935, 1.60252, 0.0021, 184
1.13636e-05, 9, 2, 19.5254, 1.51099, 0.002, 281
1.13636e-05, 9, 2, 13.6678, 1.64213, 0.0014, 280
1.13636e-05, 9, 2, 9.56746, 1.84249, 0.0015, 261
1.13636e-05, 9, 2, 6.69722, 1.47036, 0.0029, 189
1.13636e-05, 9, 2, 4.68806, 1.60089, 0.0038, 185
1.13636e-05, 9, 2, 3.28164, 1.9259, 0.0013, 281
1.13636e-05, 9, 2, 2.29715, 2.16079, 0.0033, 188
1.13636e-05, 9, 2, 1.608, 1.7668, 0.0015, 262
1.13636e-05, 9, 2, 1.1256, 1.50756, 0.0016, 281
1.13636e-05, 9, 2, 0.787922, 1.78715, 0.0015, 281
1.13636e-05, 9, 2, 0.551545, 2.05358, 0.0023, 188
1.13636e-05, 9, 2, 0.386082, 1.54103, 0.004, 187
1.13636e-05, 9, 2, 0.270257, 1.70915, 0.0016, 262
1.13636e-05, 9, 2, 0.18918, 1.4855, 0.0018, 280
1.13636e-05, 9, 2, 0.132426, 1.44976, 0.0016, 261
1.13636e-05, 9, 1, 56.9255, 1.18549, 0.0019, 96
1.13636e-05, 9, 1, 39.8478, 1.37318, 0.0011, 143
1.13636e-05, 9, 1, 27.8935, 1.3462, 0.0011, 95
1.13636e-05, 9, 1, 19.5254, 1.26473, 0.0023, 96
1.13636e-05, 9, 1, 13.6678, 1.45002, 0.0012, 142
1.13636e-05, 9, 1, 9.56746, 1.09734, 0.0024, 94
1.13636e-05, 9, 1, 6.69722, 1.24746, 0.0013, 142
1.13636e-05, 9, 1, 4.68806, 0.974239, 0.001, 141
1.13636e-05, 9, 1, 3.28164, 1.14305, 0.0011, 131
1.13636e-05, 9, 1, 2.29715, 1.12114, 0.0026, 97
1.13636e-05, 9, 1, 1.608, 1.12102, 0.001, 95
1.13636e-05, 9, 1, 1.1256, 1.21008, 0.0011, 132
1.13636e-05, 9, 1, 0.787922, 1.12764, 0.001, 134
1.13636e-05, 9, 1, 0.551545, 1.38892, 0.0013, 141
1.13636e-05, 9, 1, 0.386082, 1.22201, 0.0011, 97
