mu, offset, k1, k2_constant, rel_err, query_time, build_time
0.000849986, 2, 31, 15.8916, 0.16406, 0.0153, 11068
0.000849986, 2, 31, 7.78689, 0.160748, 0.0161, 10951
0.000849986, 2, 31, 3.81558, 0.173634, 0.0146, 10904
0.000849986, 2, 31, 1.86963, 0.164832, 0.0146, 10742
0.000849986, 2, 31, 0.91612, 0.169685, 0.0152, 11012
0.000849986, 2, 31, 0.448899, 0.172746, 0.0135, 10929
0.000849986, 2, 31, 0.21996, 0.164757, 0.0149, 10933
0.000849986, 2, 31, 0.107781, 0.163628, 0.0142, 11067
0.000849986, 2, 31, 0.0528125, 0.169693, 0.0132, 11142
0.000849986, 2, 21, 66.1875, 0.195335, 0.0112, 7592
0.000849986, 2, 21, 32.4319, 0.185707, 0.011, 7558
0.000849986, 2, 21, 15.8916, 0.190937, 0.0115, 7561
0.000849986, 2, 21, 7.78689, 0.189558, 0.0097, 7547
0.000849986, 2, 21, 3.81558, 0.179546, 0.0127, 7530
0.000849986, 2, 21, 1.86963, 0.180223, 0.0106, 7602
0.000849986, 2, 21, 0.91612, 0.195458, 0.0126, 7557
0.000849986, 2, 21, 0.448899, 0.174182, 0.0106, 7694
0.000849986, 2, 21, 0.21996, 0.196178, 0.0116, 7592
0.000849986, 2, 21, 0.107781, 0.173829, 0.0115, 7521
0.000849986, 2, 21, 0.0528125, 0.186856, 0.0104, 7539
0.000849986, 2, 14, 66.1875, 0.199432, 0.0079, 5284
0.000849986, 2, 14, 32.4319, 0.192713, 0.0078, 5211
0.000849986, 2, 14, 15.8916, 0.211448, 0.0086, 5006
0.000849986, 2, 9, 66.1875, 0.219257, 0.0058, 3378
0.000849986, 3, 65, 66.1875, 0.264764, 0.0234, 22889
0.000849986, 4, 65, 66.1875, 0.458452, 0.0158, 22755
0.000849986, 5, 65, 66.1875, 0.712547, 0.0138, 22689
0.000849986, 6, 65, 66.1875, 0.996943, 0.0111, 22782
0.000849986, 7, 65, 66.1875, 1, 0.0124, 22319
0.000849986, 8, 65, 66.1875, 1, 0.0111, 22185
0.000849986, 9, 65, 66.1875, 1, 0.0119, 22476
0.000849986, 10, 65, 66.1875, 1, 0.0133, 22676
0.000849986, 11, 65, 66.1875, 1, 0.0153, 22695
0.000849986, 12, 65, 66.1875, 1, 0.0131, 22771
0.000849986, 13, 65, 66.1875, 1, 0.0115, 22695
0.000849986, 14, 65, 66.1875, 1, 0.012, 22718
0.000849986, -1, 1, 0.0528125, 0.5182, 0.0019, 381
0.000849986, -1, 1, 0.107781, 0.523491, 0.0019, 381
0.000849986, -1, 1, 0.21996, 0.51683, 0.0019, 373
0.000849986, -1, 1, 0.448899, 0.511245, 0.0019, 377
0.000849986, -1, 1, 0.91612, 0.531137, 0.0022, 380
0.000849986, -1, 1, 1.86963, 0.517881, 0.0021, 382
0.000849986, -1, 1, 3.81558, 0.503244, 0.0026, 383
0.000849986, -1, 1, 7.78689, 0.462505, 0.0024, 388
0.000849986, -1, 1, 15.8916, 0.421294, 0.0029, 398
0.000849986, -1, 1, 32.4319, 0.341069, 0.005, 414
0.000849986, -1, 1, 66.1875, 0.254068, 0.0112, 538
0.000849986, -1, 2, 0.0528125, 0.45288, 0.0034, 519
0.000849986, -1, 2, 0.107781, 0.443683, 0.006, 519
0.000849986, -1, 2, 0.21996, 0.44267, 0.005, 521
0.000849986, -1, 2, 0.448899, 0.444766, 0.0039, 706
0.000849986, -1, 2, 0.91612, 0.44946, 0.004, 715
0.000849986, -1, 2, 1.86963, 0.423049, 0.0037, 725
0.000849986, -1, 2, 3.81558, 0.417439, 0.0046, 736
0.000849986, -1, 2, 7.78689, 0.380976, 0.0047, 738
0.000849986, -1, 2, 15.8916, 0.322586, 0.0066, 746
0.000849986, -1, 2, 32.4319, 0.261237, 0.0081, 810
0.000849986, -1, 2, 66.1875, 0.17003, 0.0159, 932
0.000849986, -1, 4, 0.0528125, 0.4788, 0.0059, 1443
0.000849986, -1, 4, 0.107781, 0.489909, 0.0064, 1428
0.000849986, -1, 4, 0.21996, 0.483607, 0.0056, 1450
0.000849986, -1, 4, 0.448899, 0.487911, 0.0068, 1451
0.000849986, -1, 4, 0.91612, 0.483443, 0.0062, 1478
0.000849986, -1, 4, 1.86963, 0.46652, 0.0057, 1476
0.000849986, -1, 4, 3.81558, 0.454148, 0.0068, 1480
0.000849986, -1, 4, 7.78689, 0.425624, 0.0098, 1458
0.000849986, -1, 4, 15.8916, 0.371952, 0.0126, 1506
0.000849986, -1, 4, 32.4319, 0.288994, 0.0188, 1584
0.000849986, -1, 4, 66.1875, 0.165608, 0.0356, 1812
0.000849986, -1, 6, 0.0528125, 0.498736, 0.0115, 2186
0.000849986, -1, 6, 0.107781, 0.495147, 0.0105, 2172
0.000849986, -1, 6, 0.21996, 0.500853, 0.0095, 2169
0.000849986, -1, 6, 0.448899, 0.498464, 0.0082, 2190
0.000849986, -1, 6, 0.91612, 0.487608, 0.0088, 2203
0.000849986, -1, 6, 1.86963, 0.479162, 0.0094, 2192
0.000849986, -1, 6, 3.81558, 0.467228, 0.0115, 2217
0.000849986, -1, 6, 7.78689, 0.441635, 0.0122, 2191
0.000849986, -1, 6, 15.8916, 0.385163, 0.0151, 2234
0.000849986, -1, 6, 32.4319, 0.297767, 0.0281, 2414
0.000849986, -1, 6, 66.1875, 0.178013, 0.0408, 2512
0.000849986, -1, 9, 0.0528125, 0.52794, 0.0151, 3260
0.000849986, -1, 9, 0.107781, 0.528982, 0.0144, 3159
0.000849986, -1, 9, 0.21996, 0.53198, 0.0159, 3179
0.000849986, -1, 9, 0.448899, 0.523322, 0.0143, 3224
0.000849986, -1, 9, 0.91612, 0.522266, 0.015, 2803
0.000849986, -1, 9, 1.86963, 0.514307, 0.0143, 3303
0.000849986, -1, 9, 3.81558, 0.501121, 0.0156, 3037
0.000849986, -1, 9, 7.78689, 0.465257, 0.0167, 3287
0.000849986, -1, 9, 15.8916, 0.42066, 0.0206, 3307
0.000849986, -1, 9, 32.4319, 0.329291, 0.034, 3599
0.000849986, -1, 9, 66.1875, 0.212696, 0.0537, 4002
0.000849986, -1, 14, 0.0528125, 0.514589, 0.0177, 5024
0.000849986, -1, 14, 0.107781, 0.518588, 0.019, 4964
0.000849986, -1, 14, 0.21996, 0.520783, 0.0175, 5026
0.000849986, -1, 14, 0.448899, 0.515763, 0.0206, 4963
0.000849986, -1, 14, 0.91612, 0.511342, 0.0198, 5008
0.000849986, -1, 14, 1.86963, 0.506189, 0.0203, 5012
0.000849986, -1, 14, 3.81558, 0.486396, 0.0229, 4987
0.000849986, -1, 14, 7.78689, 0.456439, 0.0243, 4883
0.000849986, -1, 14, 15.8916, 0.407221, 0.0326, 5145
0.000849986, -1, 14, 32.4319, 0.313189, 0.0517, 5529
0.000849986, -1, 14, 66.1875, 0.190979, 0.0799, 6324
0.000849986, -1, 21, 0.0528125, 0.536261, 0.0239, 7504
0.000849986, -1, 21, 0.107781, 0.530121, 0.0268, 7279
0.000849986, -1, 21, 0.21996, 0.531371, 0.0296, 7460
0.000849986, -1, 21, 0.448899, 0.531435, 0.0274, 7455
0.000849986, -1, 21, 0.91612, 0.528205, 0.0306, 7654
0.000849986, -1, 21, 1.86963, 0.517158, 0.0281, 7405
0.000849986, -1, 21, 3.81558, 0.502848, 0.031, 7477
0.000849986, -1, 21, 7.78689, 0.473749, 0.0388, 7295
0.000849986, -1, 21, 15.8916, 0.423643, 0.0523, 7865
0.000849986, -1, 21, 32.4319, 0.330379, 0.0855, 8034
0.000849986, -1, 21, 66.1875, 0.210534, 0.1507, 9229
0.000849986, -1, 31, 0.0528125, 0.528414, 0.0407, 11226
0.000849986, -1, 31, 0.107781, 0.531694, 0.0432, 10996
0.000849986, -1, 31, 0.21996, 0.532472, 0.039, 11085
0.000849986, -1, 31, 0.448899, 0.528987, 0.0364, 11033
0.000849986, -1, 31, 0.91612, 0.527378, 0.0412, 10879
0.000849986, -1, 31, 1.86963, 0.515865, 0.0435, 10850
0.000849986, -1, 31, 3.81558, 0.501783, 0.0486, 10819
0.000849986, -1, 31, 7.78689, 0.474237, 0.0535, 10964
0.000849986, -1, 31, 15.8916, 0.41793, 0.0688, 11385
0.000849986, -1, 31, 32.4319, 0.334547, 0.1125, 11643
0.000849986, -1, 31, 66.1875, 0.206776, 0.1817, 9987
0.000849986, -1, 45, 0.0528125, 0.532956, 0.0572, 11029
0.000849986, -1, 45, 0.107781, 0.529436, 0.0545, 11417
0.000849986, -1, 45, 0.21996, 0.530438, 0.0543, 11504
0.000849986, -1, 45, 0.448899, 0.529926, 0.0636, 11329
0.000849986, -1, 45, 0.91612, 0.525849, 0.0589, 11200
0.000849986, -1, 45, 1.86963, 0.516877, 0.0608, 11166
0.000849986, -1, 45, 3.81558, 0.502486, 0.0687, 11444
0.000849986, -1, 45, 7.78689, 0.471505, 0.0823, 11199
0.000849986, -1, 45, 15.8916, 0.420816, 0.1041, 11940
0.000849986, -1, 45, 32.4319, 0.330718, 0.1574, 12433
0.000849986, -1, 45, 66.1875, 0.20608, 0.252, 14044
0.000849986, -1, 65, 0.0528125, 0.532787, 0.0781, 16255
0.000849986, -1, 65, 0.107781, 0.530587, 0.0698, 16262
0.000849986, -1, 65, 0.21996, 0.53306, 0.0868, 16130
0.000849986, -1, 65, 0.448899, 0.529938, 0.0801, 16247
0.000849986, -1, 65, 0.91612, 0.525138, 0.0848, 16204
0.000849986, -1, 65, 1.86963, 0.519056, 0.0823, 16196
0.000849986, -1, 65, 3.81558, 0.503141, 0.0995, 16261
0.000849986, -1, 65, 7.78689, 0.475143, 0.1187, 16340
0.000849986, -1, 65, 15.8916, 0.421972, 0.1578, 16495
0.000849986, -1, 65, 32.4319, 0.331636, 0.1922, 17509
0.000849986, -1, 65, 66.1875, 0.207559, 0.3649, 19234
0.000849986, -2, 1, 0.0528125, 0.729295, 0.0024, 258
0.000849986, -2, 1, 0.107781, 0.731523, 0.0028, 265
0.000849986, -2, 1, 0.21996, 0.730583, 0.0031, 265
0.000849986, -2, 1, 0.448899, 0.728034, 0.0025, 266
0.000849986, -2, 1, 0.91612, 0.728865, 0.0024, 268
0.000849986, -2, 1, 1.86963, 0.707051, 0.0027, 271
0.000849986, -2, 1, 3.81558, 0.678274, 0.0046, 391
0.000849986, -2, 1, 7.78689, 0.626282, 0.0045, 293
0.000849986, -2, 1, 15.8916, 0.555619, 0.0056, 310
0.000849986, -2, 1, 32.4319, 0.40623, 0.0132, 364
0.000849986, -2, 1, 66.1875, 0.24789, 0.0209, 540
0.000849986, -2, 2, 0.0528125, 0.691068, 0.0042, 525
0.000849986, -2, 2, 0.107781, 0.688273, 0.0048, 523
0.000849986, -2, 2, 0.21996, 0.690705, 0.0047, 526
0.000849986, -2, 2, 0.448899, 0.689918, 0.0053, 528
0.000849986, -2, 2, 0.91612, 0.687453, 0.0051, 532
0.000849986, -2, 2, 1.86963, 0.673406, 0.0053, 541
0.000849986, -2, 2, 3.81558, 0.639201, 0.0083, 534
0.000849986, -2, 2, 7.78689, 0.58803, 0.0081, 554
0.000849986, -2, 2, 15.8916, 0.495661, 0.0138, 582
0.000849986, -2, 2, 32.4319, 0.352626, 0.0184, 666
0.000849986, -2, 2, 66.1875, 0.1887, 0.0392, 932
0.000849986, -2, 4, 0.0528125, 0.709964, 0.0097, 1154
0.000849986, -2, 4, 0.107781, 0.708236, 0.0083, 1054
0.000849986, -2, 4, 0.21996, 0.710386, 0.008, 1049
0.000849986, -2, 4, 0.448899, 0.708186, 0.0084, 1053
0.000849986, -2, 4, 0.91612, 0.69935, 0.0092, 1054
0.000849986, -2, 4, 1.86963, 0.689515, 0.0107, 1442
0.000849986, -2, 4, 3.81558, 0.662611, 0.012, 1055
0.000849986, -2, 4, 7.78689, 0.612424, 0.0157, 1108
0.000849986, -2, 4, 15.8916, 0.532386, 0.0202, 1167
0.000849986, -2, 4, 32.4319, 0.380436, 0.0385, 1293
0.000849986, -2, 4, 66.1875, 0.2115, 0.0748, 1678
0.000849986, -2, 6, 0.0528125, 0.718739, 0.0103, 1596
0.000849986, -2, 6, 0.107781, 0.716805, 0.0111, 1588
0.000849986, -2, 6, 0.21996, 0.719515, 0.0118, 1590
0.000849986, -2, 6, 0.448899, 0.715609, 0.0095, 1564
0.000849986, -2, 6, 0.91612, 0.711904, 0.0125, 1570
0.000849986, -2, 6, 1.86963, 0.698262, 0.0124, 1571
0.000849986, -2, 6, 3.81558, 0.669112, 0.0148, 1577
0.000849986, -2, 6, 7.78689, 0.620575, 0.0237, 1614
0.000849986, -2, 6, 15.8916, 0.542149, 0.0331, 1713
0.000849986, -2, 6, 32.4319, 0.396004, 0.0547, 2258
0.000849986, -2, 6, 66.1875, 0.220021, 0.0961, 2477
0.000849986, -2, 9, 0.0528125, 0.735077, 0.0159, 2375
0.000849986, -2, 9, 0.107781, 0.732898, 0.0178, 2348
0.000849986, -2, 9, 0.21996, 0.736946, 0.019, 2361
0.000849986, -2, 9, 0.448899, 0.730983, 0.0181, 2363
0.000849986, -2, 9, 0.91612, 0.726335, 0.0182, 2367
0.000849986, -2, 9, 1.86963, 0.714885, 0.0228, 2378
0.000849986, -2, 9, 3.81558, 0.692238, 0.0245, 2391
0.000849986, -2, 9, 7.78689, 0.640147, 0.0287, 2453
0.000849986, -2, 9, 15.8916, 0.55596, 0.0474, 2655
0.000849986, -2, 9, 32.4319, 0.42168, 0.0909, 2983
0.000849986, -2, 9, 66.1875, 0.242034, 0.1504, 3883
0.000849986, -2, 14, 0.0528125, 0.72945, 0.0256, 3758
0.000849986, -2, 14, 0.107781, 0.729847, 0.0214, 4316
0.000849986, -2, 14, 0.21996, 0.73238, 0.022, 3637
0.000849986, -2, 14, 0.448899, 0.726921, 0.024, 4091
0.000849986, -2, 14, 0.91612, 0.721341, 0.0259, 3738
0.000849986, -2, 14, 1.86963, 0.708097, 0.0261, 3680
0.000849986, -2, 14, 3.81558, 0.682661, 0.0392, 3851
0.000849986, -2, 14, 7.78689, 0.633523, 0.0466, 3863
0.000849986, -2, 14, 15.8916, 0.549381, 0.0724, 4123
0.000849986, -2, 14, 32.4319, 0.409697, 0.1333, 4530
0.000849986, -2, 14, 66.1875, 0.232091, 0.2192, 6111
0.000849986, -2, 21, 0.0528125, 0.738214, 0.0365, 5448
0.000849986, -2, 21, 0.107781, 0.737044, 0.0346, 5381
0.000849986, -2, 21, 0.21996, 0.736595, 0.0343, 5396
0.000849986, -2, 21, 0.448899, 0.733746, 0.0384, 5440
0.000849986, -2, 21, 0.91612, 0.729392, 0.037, 5431
0.000849986, -2, 21, 1.86963, 0.714249, 0.0409, 5438
0.000849986, -2, 21, 3.81558, 0.688843, 0.0498, 5665
0.000849986, -2, 21, 7.78689, 0.641205, 0.0639, 5586
0.000849986, -2, 21, 15.8916, 0.558283, 0.1083, 6211
0.000849986, -2, 21, 32.4319, 0.423476, 0.1807, 6753
0.000849986, -2, 21, 66.1875, 0.244084, 0.3125, 9104
0.000849986, -2, 31, 0.0528125, 0.737436, 0.0511, 8007
0.000849986, -2, 31, 0.107781, 0.738236, 0.0515, 7859
0.000849986, -2, 31, 0.21996, 0.737629, 0.0443, 7872
0.000849986, -2, 31, 0.448899, 0.734769, 0.0519, 7802
0.000849986, -2, 31, 0.91612, 0.727372, 0.0592, 7975
0.000849986, -2, 31, 1.86963, 0.714772, 0.0647, 7955
0.000849986, -2, 31, 3.81558, 0.689213, 0.0698, 8098
0.000849986, -2, 31, 7.78689, 0.644515, 0.0909, 8273
0.000849986, -2, 31, 15.8916, 0.556885, 0.147, 8634
0.000849986, -2, 31, 32.4319, 0.424208, 0.2652, 9895
0.000849986, -2, 31, 66.1875, 0.245855, 0.4535, 13131
0.000849986, -2, 45, 0.0528125, 0.737152, 0.0717, 11315
0.000849986, -2, 45, 0.107781, 0.737483, 0.0693, 11361
0.000849986, -2, 45, 0.21996, 0.736909, 0.0704, 11379
0.000849986, -2, 45, 0.448899, 0.734522, 0.0732, 11358
0.000849986, -2, 45, 0.91612, 0.728451, 0.0831, 11243
0.000849986, -2, 45, 1.86963, 0.716641, 0.0883, 11202
0.000849986, -2, 45, 3.81558, 0.690218, 0.0949, 11774
0.000849986, -2, 45, 7.78689, 0.644912, 0.1373, 11873
0.000849986, -2, 45, 15.8916, 0.559086, 0.1972, 12718
0.000849986, -2, 45, 32.4319, 0.425345, 0.3387, 14502
0.000849986, -2, 45, 66.1875, 0.241172, 0.6646, 18571
0.000849986, -2, 65, 0.0528125, 0.73797, 0.0986, 15988
0.000849986, -2, 65, 0.107781, 0.737182, 0.0958, 16062
0.000849986, -2, 65, 0.21996, 0.737733, 0.0969, 16451
0.000849986, -2, 65, 0.448899, 0.734464, 0.0892, 16257
0.000849986, -2, 65, 0.91612, 0.727488, 0.0905, 16157
0.000849986, -2, 65, 1.86963, 0.716486, 0.1027, 16291
0.000849986, -2, 65, 3.81558, 0.689802, 0.1453, 16535
0.000849986, -2, 65, 7.78689, 0.641679, 0.2027, 17209
0.000849986, -2, 65, 15.8916, 0.557436, 0.2738, 17896
0.000849986, -2, 65, 32.4319, 0.420241, 0.4989, 20966
0.000849986, -2, 65, 66.1875, 0.242044, 0.9395, 27528
0.000849986, -3, 1, 0.0528125, 0.851101, 0.0063, 296
0.000849986, -3, 1, 0.107781, 0.849945, 0.0037, 266
0.000849986, -3, 1, 0.21996, 0.859027, 0.0035, 275
0.000849986, -3, 1, 0.448899, 0.846841, 0.0033, 273
0.000849986, -3, 1, 0.91612, 0.842013, 0.0034, 273
0.000849986, -3, 1, 1.86963, 0.830326, 0.0041, 279
0.000849986, -3, 1, 3.81558, 0.799785, 0.0044, 287
0.000849986, -3, 1, 7.78689, 0.739069, 0.008, 302
0.000849986, -3, 1, 15.8916, 0.635774, 0.0112, 365
0.000849986, -3, 1, 32.4319, 0.476062, 0.0224, 509
0.000849986, -3, 1, 66.1875, 0.2742, 0.0393, 1023
0.000849986, -3, 2, 0.0528125, 0.832597, 0.0062, 531
0.000849986, -3, 2, 0.107781, 0.831026, 0.0068, 530
0.000849986, -3, 2, 0.21996, 0.835014, 0.0064, 531
0.000849986, -3, 2, 0.448899, 0.82535, 0.0061, 530
0.000849986, -3, 2, 0.91612, 0.82218, 0.0067, 536
0.000849986, -3, 2, 1.86963, 0.800048, 0.0065, 536
0.000849986, -3, 2, 3.81558, 0.774383, 0.0094, 552
0.000849986, -3, 2, 7.78689, 0.713446, 0.0141, 580
0.000849986, -3, 2, 15.8916, 0.603467, 0.0229, 651
0.000849986, -3, 2, 32.4319, 0.432113, 0.0433, 1050
0.000849986, -3, 2, 66.1875, 0.22493, 0.0764, 1633
0.000849986, -3, 4, 0.0528125, 0.842508, 0.0096, 1079
0.000849986, -3, 4, 0.107781, 0.845975, 0.0116, 1347
0.000849986, -3, 4, 0.21996, 0.843704, 0.0113, 1106
0.000849986, -3, 4, 0.448899, 0.842186, 0.0103, 1079
0.000849986, -3, 4, 0.91612, 0.830542, 0.0118, 1099
0.000849986, -3, 4, 1.86963, 0.819588, 0.0136, 1089
0.000849986, -3, 4, 3.81558, 0.785924, 0.0176, 1117
0.000849986, -3, 4, 7.78689, 0.731023, 0.0239, 1181
0.000849986, -3, 4, 15.8916, 0.63101, 0.0396, 1310
0.000849986, -3, 4, 32.4319, 0.453012, 0.0805, 1840
0.000849986, -3, 4, 66.1875, 0.247983, 0.1349, 2425
0.000849986, -3, 6, 0.0528125, 0.850238, 0.0161, 1644
0.000849986, -3, 6, 0.107781, 0.848901, 0.0162, 1576
0.000849986, -3, 6, 0.21996, 0.848663, 0.0159, 1605
0.000849986, -3, 6, 0.448899, 0.847098, 0.016, 1591
0.000849986, -3, 6, 0.91612, 0.837586, 0.0182, 1588
0.000849986, -3, 6, 1.86963, 0.821743, 0.0201, 1599
0.000849986, -3, 6, 3.81558, 0.791757, 0.0271, 1648
0.000849986, -3, 6, 7.78689, 0.732001, 0.0358, 1954
0.000849986, -3, 6, 15.8916, 0.630828, 0.0622, 2019
0.000849986, -3, 6, 32.4319, 0.461638, 0.0991, 3120
0.000849986, -3, 6, 66.1875, 0.251358, 0.203, 3910
0.000849986, -3, 9, 0.0528125, 0.857452, 0.0198, 2418
0.000849986, -3, 9, 0.107781, 0.857256, 0.0184, 2354
0.000849986, -3, 9, 0.21996, 0.858141, 0.023, 2344
0.000849986, -3, 9, 0.448899, 0.855513, 0.0234, 2853
0.000849986, -3, 9, 0.91612, 0.847133, 0.0254, 2368
0.000849986, -3, 9, 1.86963, 0.83013, 0.0262, 2951
0.000849986, -3, 9, 3.81558, 0.802444, 0.0371, 2467
0.000849986, -3, 9, 7.78689, 0.743145, 0.0578, 2588
0.000849986, -3, 9, 15.8916, 0.645421, 0.087, 3041
0.000849986, -3, 9, 32.4319, 0.482668, 0.1526, 3818
0.000849986, -3, 9, 66.1875, 0.274079, 0.3051, 5992
0.000849986, -3, 14, 0.0528125, 0.855505, 0.0314, 3693
0.000849986, -3, 14, 0.107781, 0.85518, 0.0307, 3598
0.000849986, -3, 14, 0.21996, 0.853147, 0.0264, 3893
0.000849986, -3, 14, 0.448899, 0.849664, 0.0298, 3628
0.000849986, -3, 14, 0.91612, 0.842693, 0.0322, 3695
0.000849986, -3, 14, 1.86963, 0.82739, 0.0401, 3711
0.000849986, -3, 14, 3.81558, 0.798426, 0.0512, 3845
0.000849986, -3, 14, 7.78689, 0.739487, 0.0788, 4115
0.000849986, -3, 14, 15.8916, 0.637514, 0.1199, 4688
0.000849986, -3, 14, 32.4319, 0.471362, 0.2405, 5837
0.000849986, -3, 14, 66.1875, 0.264977, 0.4378, 9398
0.000849986, -3, 21, 0.0528125, 0.857879, 0.0472, 5443
0.000849986, -3, 21, 0.107781, 0.859152, 0.044, 5535
0.000849986, -3, 21, 0.21996, 0.858296, 0.0482, 5298
0.000849986, -3, 21, 0.448899, 0.85469, 0.0454, 5576
0.000849986, -3, 21, 0.91612, 0.844562, 0.0537, 5457
0.000849986, -3, 21, 1.86963, 0.832464, 0.0624, 5534
0.000849986, -3, 21, 3.81558, 0.802116, 0.0725, 5532
0.000849986, -3, 21, 7.78689, 0.745433, 0.1178, 6065
0.000849986, -3, 21, 15.8916, 0.645096, 0.1907, 6893
0.000849986, -3, 21, 32.4319, 0.481823, 0.3364, 8789
0.000849986, -3, 21, 66.1875, 0.272369, 0.6886, 13467
0.000849986, -3, 31, 0.0528125, 0.858716, 0.0819, 7820
0.000849986, -3, 31, 0.107781, 0.85782, 0.0708, 8058
0.000849986, -3, 31, 0.21996, 0.857078, 0.0635, 7944
0.000849986, -3, 31, 0.448899, 0.853762, 0.078, 7918
0.000849986, -3, 31, 0.91612, 0.847254, 0.0608, 7946
0.000849986, -3, 31, 1.86963, 0.831115, 0.1007, 7913
0.000849986, -3, 31, 3.81558, 0.802145, 0.1166, 8122
0.000849986, -3, 31, 7.78689, 0.744829, 0.1867, 8624
0.000849986, -3, 31, 15.8916, 0.644773, 0.2831, 9890
0.000849986, -3, 31, 32.4319, 0.480968, 0.524, 13056
0.000849986, -3, 31, 66.1875, 0.270863, 1.0034, 19642
0.000849986, -3, 45, 0.0528125, 0.858001, 0.095, 11169
0.000849986, -3, 45, 0.107781, 0.85811, 0.0833, 11151
0.000849986, -3, 45, 0.21996, 0.857453, 0.0889, 11186
0.000849986, -3, 45, 0.448899, 0.854161, 0.0994, 11477
0.000849986, -3, 45, 0.91612, 0.846401, 0.1079, 11476
0.000849986, -3, 45, 1.86963, 0.832136, 0.1024, 11486
0.000849986, -3, 45, 3.81558, 0.802051, 0.149, 12054
0.000849986, -3, 45, 7.78689, 0.74613, 0.2363, 12600
0.000849986, -3, 45, 15.8916, 0.644885, 0.3931, 14010
0.000849986, -3, 45, 32.4319, 0.482793, 0.7066, 19089
0.000849986, -3, 45, 66.1875, 0.27088, 1.5212, 29223
0.000849986, -3, 65, 0.0528125, 0.858282, 0.1317, 16218
0.000849986, -3, 65, 0.107781, 0.858738, 0.1276, 16016
0.000849986, -3, 65, 0.21996, 0.857448, 0.1262, 16598
0.000849986, -3, 65, 0.448899, 0.854854, 0.1037, 16410
0.000849986, -3, 65, 0.91612, 0.846636, 0.1269, 16615
0.000849986, -3, 65, 1.86963, 0.832169, 0.1755, 16685
0.000849986, -3, 65, 3.81558, 0.802265, 0.2017, 17270
0.000849986, -3, 65, 7.78689, 0.744665, 0.3438, 18058
0.000849986, -3, 65, 15.8916, 0.643728, 0.5251, 21055
0.000849986, -3, 65, 32.4319, 0.481791, 1.014, 29259
0.000849986, -4, 1, 0.0528125, 0.922662, 0.0033, 305
0.000849986, -4, 1, 0.107781, 0.921116, 0.0042, 280
0.000849986, -4, 1, 0.21996, 0.921884, 0.0037, 375
0.000849986, -4, 1, 0.448899, 0.917925, 0.0045, 278
0.000849986, -4, 1, 0.91612, 0.909138, 0.0043, 276
0.000849986, -4, 1, 1.86963, 0.891267, 0.006, 281
0.000849986, -4, 1, 3.81558, 0.861934, 0.0081, 318
0.000849986, -4, 1, 7.78689, 0.78634, 0.0133, 343
0.000849986, -4, 1, 15.8916, 0.669731, 0.0197, 621
0.000849986, -4, 1, 32.4319, 0.497343, 0.0454, 918
0.000849986, -4, 1, 66.1875, 0.275087, 0.0804, 2726
0.000849986, -4, 2, 0.0528125, 0.911373, 0.0062, 572
0.000849986, -4, 2, 0.107781, 0.911741, 0.0067, 536
0.000849986, -4, 2, 0.21996, 0.909828, 0.0067, 726
0.000849986, -4, 2, 0.448899, 0.906637, 0.0069, 542
0.000849986, -4, 2, 0.91612, 0.897719, 0.0078, 546
0.000849986, -4, 2, 1.86963, 0.877335, 0.0098, 561
0.000849986, -4, 2, 3.81558, 0.845031, 0.0152, 597
0.000849986, -4, 2, 7.78689, 0.7733, 0.0239, 858
0.000849986, -4, 2, 15.8916, 0.652158, 0.04, 868
0.000849986, -4, 2, 32.4319, 0.464518, 0.0696, 1533
0.000849986, -4, 2, 66.1875, 0.237386, 0.1426, 2761
0.000849986, -4, 4, 0.0528125, 0.917946, 0.0127, 1148
0.000849986, -4, 4, 0.107781, 0.917845, 0.0133, 1092
0.000849986, -4, 4, 0.21996, 0.916175, 0.0135, 1121
0.000849986, -4, 4, 0.448899, 0.909834, 0.013, 1110
0.000849986, -4, 4, 0.91612, 0.903387, 0.0163, 1474
0.000849986, -4, 4, 1.86963, 0.886462, 0.0192, 1134
0.000849986, -4, 4, 3.81558, 0.848979, 0.0247, 1209
0.000849986, -4, 4, 7.78689, 0.780661, 0.0475, 1411
0.000849986, -4, 4, 15.8916, 0.663036, 0.0867, 1748
0.000849986, -4, 4, 32.4319, 0.481863, 0.1447, 2602
0.000849986, -4, 4, 66.1875, 0.248404, 0.2839, 4865
0.000849986, -4, 6, 0.0528125, 0.920798, 0.0165, 1705
0.000849986, -4, 6, 0.107781, 0.919516, 0.0165, 1761
0.000849986, -4, 6, 0.21996, 0.918857, 0.0156, 2133
0.000849986, -4, 6, 0.448899, 0.914523, 0.0186, 1627
0.000849986, -4, 6, 0.91612, 0.906498, 0.019, 1640
0.000849986, -4, 6, 1.86963, 0.88868, 0.0251, 1696
0.000849986, -4, 6, 3.81558, 0.85587, 0.0409, 1818
0.000849986, -4, 6, 7.78689, 0.790213, 0.0694, 2263
0.000849986, -4, 6, 15.8916, 0.671548, 0.1014, 2714
0.000849986, -4, 6, 32.4319, 0.492739, 0.2173, 4139
0.000849986, -4, 6, 66.1875, 0.262557, 0.4524, 7277
0.000849986, -4, 9, 0.0528125, 0.925038, 0.0261, 2403
0.000849986, -4, 9, 0.107781, 0.923174, 0.0259, 2606
0.000849986, -4, 9, 0.21996, 0.923007, 0.0228, 2735
0.000849986, -4, 9, 0.448899, 0.918569, 0.0284, 2391
