mu, offset, k1, k2_constant, rel_err, query_time, build_time
0.0001, -2, 14, 7.71366, 0.505283, 0.2197, 8839
0.0001, -2, 14, 15.7422, 0.451481, 0.3163, 11363
0.0001, -2, 14, 32.1269, 0.37998, 0.4932, 16716
0.0001, -2, 14, 65.565, 0.295428, 0.933, 29730
0.0001, -2, 21, 0.0523158, 0.559064, 0.1458, 9189
0.0001, -2, 21, 0.106767, 0.558217, 0.1532, 9323
0.0001, -2, 21, 0.217892, 0.560781, 0.1712, 9495
0.0001, -2, 21, 0.444677, 0.555154, 0.1868, 9363
0.0001, -2, 21, 0.907505, 0.551036, 0.1858, 9720
0.0001, -2, 21, 1.85205, 0.550458, 0.1831, 10162
0.0001, -2, 21, 3.77969, 0.53008, 0.2479, 9720
0.0001, -2, 21, 7.71366, 0.513193, 0.3432, 11014
0.0001, -2, 21, 15.7422, 0.458408, 0.5018, 16429
0.0001, -2, 21, 32.1269, 0.379594, 0.7697, 25187
0.0001, -2, 21, 65.565, 0.300345, 1.4159, 44281
0.0001, -2, 31, 0.0523158, 0.562843, 0.2378, 11795
0.0001, -2, 31, 0.106767, 0.553606, 0.2233, 11692
0.0001, -2, 31, 0.217892, 0.558035, 0.2506, 11743
0.0001, -2, 31, 0.444677, 0.556817, 0.2709, 11917
0.0001, -2, 31, 0.907505, 0.554507, 0.2556, 12094
0.0001, -2, 31, 1.85205, 0.544004, 0.315, 12512
0.0001, -2, 31, 3.77969, 0.535456, 0.3278, 13750
0.0001, -2, 31, 7.71366, 0.502781, 0.4679, 16133
0.0001, -2, 31, 15.7422, 0.461589, 0.7973, 22275
0.0001, -2, 31, 32.1269, 0.384033, 1.1611, 36614
0.0001, -2, 45, 0.0523158, 0.561048, 0.3048, 16822
0.0001, -2, 45, 0.106767, 0.559968, 0.3137, 16695
0.0001, -2, 45, 0.217892, 0.557459, 0.3182, 16656
0.0001, -2, 45, 0.444677, 0.559858, 0.3379, 16769
0.0001, -2, 45, 0.907505, 0.555498, 0.4034, 17373
0.0001, -2, 45, 1.85205, 0.546597, 0.4449, 18071
0.0001, -2, 45, 3.77969, 0.529166, 0.5226, 19396
0.0001, -2, 45, 7.71366, 0.50404, 0.7168, 22654
0.0001, -2, 45, 15.7422, 0.461391, 1.0674, 32400
0.0001, -2, 65, 0.0523158, 0.556889, 0.4396, 24001
0.0001, -2, 65, 0.106767, 0.558326, 0.4471, 23939
0.0001, -2, 65, 0.217892, 0.559652, 0.4517, 24030
0.0001, -2, 65, 0.444677, 0.557028, 0.4951, 24883
0.0001, -2, 65, 0.907505, 0.550714, 0.507, 24947
0.0001, -2, 65, 1.85205, 0.540866, 0.573, 26216
0.0001, -2, 65, 3.77969, 0.530855, 0.6851, 28571
0.0001, -2, 65, 7.71366, 0.504164, 0.9651, 33753
0.0001, -2, 65, 15.7422, 0.455314, 1.4465, 46821
0.0001, -3, 1, 0.0523158, 0.733349, 0.0166, 389
0.0001, -3, 1, 0.106767, 0.723885, 0.0163, 397
