dataset,query_set,mu,algorithm,params,rel_err,samples,query_time,build_time
glove,test,0.01,ann-faiss,"{}_[0, 0, 32, 1]",1.0,0.0,3.924369812011718e-05,0.4921114444732666
glove,test,0.01,ann-faiss,"{}_[0, 0, 32, 5]",1.0,0.0,3.292560577392577e-05,0.6774265766143799
glove,test,0.01,ann-faiss,"{}_[0, 0, 32, 10]",1.0,0.0,5.507469177246094e-05,0.5425641536712646
glove,test,0.01,ann-faiss,"{}_[0, 0, 32, 50]",1.0,0.0,3.52621078491211e-05,0.5364348888397217
glove,test,0.01,ann-faiss,"{}_[0, 0, 64, 1]",1.0,0.0,3.216266632080079e-05,0.9322662353515625
glove,test,0.01,ann-faiss,"{}_[0, 0, 64, 5]",1.0,0.0,3.1948089599609375e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 64, 10]",1.0,0.0,3.244876861572265e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 64, 50]",1.0,0.0,1.4901161193847656e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 128, 1]",1.0,0.0,3.5834312438964846e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 128, 5]",1.0,0.0,2.8109550476074223e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 128, 10]",1.0,0.0,1.5497207641601562e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 128, 50]",1.0,0.0,1.4805793762207033e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 256, 1]",1.0,0.0,3.137588500976562e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 256, 5]",1.0,0.0,2.808570861816406e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 256, 10]",1.0,0.0,2.7799606323242183e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 256, 50]",1.0,0.0,1.4853477478027341e-05,0.9137940406799316
glove,test,0.01,ann-faiss,"{}_[0, 0, 512, 1]",1.0,0.0,3.14474105834961e-05,1.0446662902832031
glove,test,0.01,ann-faiss,"{}_[0, 0, 512, 5]",1.0,0.0,2.7847290039062496e-05,1.0446662902832031
glove,test,0.01,ann-faiss,"{}_[0, 0, 512, 10]",1.0,0.0,2.8300285339355473e-05,1.0446662902832031
glove,test,0.01,ann-faiss,"{}_[0, 0, 512, 50]",1.0,0.0,2.808570861816406e-05,1.0446662902832031
glove,test,0.01,ann-faiss,"{}_[0, 0, 1024, 1]",1.0,0.0,3.1423568725585933e-05,3.061173677444458
glove,test,0.01,ann-faiss,"{}_[0, 0, 1024, 5]",1.0,0.0,2.8014183044433594e-05,3.061173677444458
glove,test,0.01,ann-faiss,"{}_[0, 0, 1024, 10]",1.0,0.0,2.794265747070313e-05,3.061173677444458
glove,test,0.01,ann-faiss,"{}_[0, 0, 1024, 50]",1.0,0.0,1.4901161193847656e-05,3.061173677444458
glove,test,0.01,ann-faiss,"{}_[0, 0, 2048, 1]",1.0,0.0,3.347396850585938e-05,9.37926721572876
glove,test,0.01,ann-faiss,"{}_[0, 0, 2048, 5]",1.0,0.0,2.882480621337891e-05,9.37926721572876
glove,test,0.01,ann-faiss,"{}_[0, 0, 2048, 10]",1.0,0.0,2.7894973754882812e-05,9.37926721572876
glove,test,0.01,ann-faiss,"{}_[0, 0, 2048, 50]",1.0,0.0,1.769065856933594e-05,9.37926721572876
glove,test,0.01,ann-faiss,"{}_[0, 0, 4096, 1]",1.0,0.0,3.7837028503417966e-05,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 0, 4096, 5]",1.0,0.0,2.832412719726562e-05,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 0, 4096, 10]",1.0,0.0,2.806186676025391e-05,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 0, 4096, 50]",1.0,0.0,2.7847290039062496e-05,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 32, 1]",0.26561246126706395,10.0,0.00455770492553711,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 32, 5]",0.261959990446226,10.0,0.00409524440765381,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 32, 10]",0.2609994449355238,10.0,0.004117918014526366,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 32, 50]",0.2642733375682252,10.0,0.004106807708740235,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 64, 1]",0.26486419653666543,10.0,0.0047421932220458995,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 64, 5]",0.26555975831741824,10.0,0.004071545600891112,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 64, 10]",0.26446187540010535,10.0,0.004099416732788087,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 64, 50]",0.2605372128154223,10.0,0.004129743576049804,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 128, 1]",0.26087082747062557,10.0,0.004889488220214844,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 128, 5]",0.26240782884194114,10.0,0.004919171333312988,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 128, 10]",0.26150951683914786,10.0,0.004237961769104003,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 128, 50]",0.2642054061176993,10.0,0.004213571548461914,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 256, 1]",0.262066043235398,10.0,0.00491642951965332,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 256, 5]",0.2687414151589337,10.0,0.004960536956787109,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 256, 10]",0.26212499621298796,10.0,0.004240274429321289,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 256, 50]",0.2655062192772012,10.0,0.0042282104492187495,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 512, 1]",0.26405158736785705,10.0,0.004818153381347655,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 512, 5]",0.26683854353349756,10.0,0.004859972000122071,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 512, 10]",0.263877409334783,10.0,0.004172801971435547,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 512, 50]",0.2644774167310412,10.0,0.00415492057800293,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 1024, 1]",0.26465844225105145,10.0,0.004810142517089845,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 1024, 5]",0.26420983524518993,10.0,0.004875111579895021,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 1024, 10]",0.26278551253967763,10.0,0.00412287712097168,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 1024, 50]",0.26551093912391555,10.0,0.0041574716567993174,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 2048, 1]",0.26230299791609196,10.0,0.004798817634582521,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 2048, 5]",0.2613621308348714,10.0,0.00483839511871338,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 2048, 10]",0.2615838706972626,10.0,0.004147887229919434,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 2048, 50]",0.2599071124201838,10.0,0.004112291336059571,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 4096, 1]",0.2670611151335006,10.0,0.004843664169311522,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 4096, 5]",0.2628473700336191,10.0,0.004772448539733886,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 4096, 10]",0.2606410901159145,10.0,0.0040697336196899424,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 10, 4096, 50]",0.259434787040735,10.0,0.004055404663085938,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 32, 1]",0.1862596130820935,20.0,0.008628177642822267,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 32, 5]",0.18938169258844317,20.0,0.008073019981384278,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 32, 10]",0.18926189129863866,20.0,0.00815620422363281,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 32, 50]",0.18782834057758901,20.0,0.008095741271972656,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 64, 1]",0.18679319262221397,20.0,0.009307456016540528,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 64, 5]",0.18788294740380862,20.0,0.008110570907592774,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 64, 10]",0.18903876394954333,20.0,0.008195662498474119,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 64, 50]",0.1879419009021507,20.0,0.00807480812072754,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 128, 1]",0.18836527345204435,20.0,0.009239721298217773,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 128, 5]",0.18905347775014442,20.0,0.008234095573425292,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 128, 10]",0.1883682077071173,20.0,0.008048486709594726,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 128, 50]",0.18478700196045497,20.0,0.007995057106018067,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 256, 1]",0.18834341856482958,20.0,0.009314084053039549,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 256, 5]",0.18704805557503112,20.0,0.008232569694519045,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 256, 10]",0.18776880355087514,20.0,0.008057093620300295,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 256, 50]",0.18722852886358785,20.0,0.008034491539001463,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 512, 1]",0.18731231738241258,20.0,0.009410572052001954,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 512, 5]",0.18717819724276374,20.0,0.008376502990722654,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 512, 10]",0.18668784132203756,20.0,0.008049488067626953,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 512, 50]",0.18726769642706664,20.0,0.008046460151672362,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 1024, 1]",0.1865063597720482,20.0,0.00941483974456787,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 1024, 5]",0.18613269670814445,20.0,0.008735680580139158,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 1024, 10]",0.18752433860471343,20.0,0.008302164077758788,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 1024, 50]",0.18657083508785136,20.0,0.008229994773864744,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 2048, 1]",0.18618806183086994,20.0,0.009578418731689454,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 2048, 5]",0.18712525264645288,20.0,0.008379173278808593,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 2048, 10]",0.185178670997348,20.0,0.008062267303466795,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 2048, 50]",0.1903844977543633,20.0,0.008139348030090334,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 4096, 1]",0.1876008152121383,20.0,0.011437797546386717,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 4096, 5]",0.18680176282019387,20.0,0.008137011528015135,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 4096, 10]",0.187397799931752,20.0,0.00813901424407959,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 20, 4096, 50]",0.1895373458523312,20.0,0.008135461807250974,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 32, 1]",0.13303581813333443,40.0,0.016311573982238765,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 32, 5]",0.13303560420257987,40.0,0.016045832633972166,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 32, 10]",0.1314913849712264,40.0,0.01611404418945312,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 32, 50]",0.13216003490826286,40.0,0.016109347343444824,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 64, 1]",0.13287287478966928,40.0,0.01714894771575928,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 64, 5]",0.13089174130750916,40.0,0.016027593612670896,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 64, 10]",0.13429522503548416,40.0,0.01607835292816162,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 64, 50]",0.13295245059907834,40.0,0.016061878204345705,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 128, 1]",0.13184665498473921,40.0,0.017931818962097168,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 128, 5]",0.13276366993653885,40.0,0.01606297492980957,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 128, 10]",0.133526592014109,40.0,0.016327190399169918,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 128, 50]",0.13328622192991085,40.0,0.01602222919464111,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 256, 1]",0.13221252793912622,40.0,0.0181199312210083,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 256, 5]",0.13358346730697412,40.0,0.01588892936706543,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 256, 10]",0.1330297758566052,40.0,0.015893769264221196,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 256, 50]",0.13318091158068934,40.0,0.015911722183227537,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 512, 1]",0.13488289083511332,40.0,0.018530678749084477,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 512, 5]",0.1317581036116401,40.0,0.015928196907043453,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 512, 10]",0.13289246738865462,40.0,0.015932941436767576,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 512, 50]",0.13292098774956776,40.0,0.016009259223937984,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 1024, 1]",0.13262419172909354,40.0,0.018294429779052733,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 1024, 5]",0.1317024291158552,40.0,0.01588685512542725,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 1024, 10]",0.13313637193794298,40.0,0.01600337028503418,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 1024, 50]",0.1350564834673665,40.0,0.015991544723510744,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 2048, 1]",0.1341207666972194,40.0,0.018714332580566408,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 2048, 5]",0.1307636703528529,40.0,0.015989732742309574,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 2048, 10]",0.13410688536769866,40.0,0.0160165548324585,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 2048, 50]",0.13195713840668924,40.0,0.015885233879089355,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 4096, 1]",0.13169937842882706,40.0,0.01866922378540039,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 4096, 5]",0.13313850449862183,40.0,0.01606698036193848,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 4096, 10]",0.13230095924929086,40.0,0.01602017879486084,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 40, 4096, 50]",0.13327519974690089,40.0,0.016058778762817385,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 32, 1]",0.09267095546529362,80.0,0.032291269302368156,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 32, 5]",0.09311242362595365,80.0,0.03182325363159179,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 32, 10]",0.09507406631506823,80.0,0.03200268745422363,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 32, 50]",0.09396520800028947,80.0,0.03192589282989501,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 64, 1]",0.09549682960526433,80.0,0.03418889045715333,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 64, 5]",0.09386123220576997,80.0,0.03181545734405517,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 64, 10]",0.09291785387874135,80.0,0.03237683773040772,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 64, 50]",0.09367568746653236,80.0,0.03175687789916992,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 128, 1]",0.09353706001434033,80.0,0.03648676872253419,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 128, 5]",0.09438433306308582,80.0,0.03325302600860596,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 128, 10]",0.09440764945189482,80.0,0.03374452590942383,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 128, 50]",0.09590482159130279,80.0,0.03529243469238281,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 256, 1]",0.09443690107960542,80.0,0.034788155555725106,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 256, 5]",0.09344607921739993,80.0,0.03272380828857423,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 256, 10]",0.09375025798947374,80.0,0.03291022777557373,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 256, 50]",0.09455045166722825,80.0,0.032253408432006844,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 512, 1]",0.0948776342221829,80.0,0.03472096920013428,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 512, 5]",0.09387844236278528,80.0,0.03247442245483399,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 512, 10]",0.09484711774467196,80.0,0.03247830867767333,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 512, 50]",0.09386158862857757,80.0,0.03252606391906738,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 1024, 1]",0.09500734915809357,80.0,0.034896135330200195,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 1024, 5]",0.0949617312853866,80.0,0.03207020759582519,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 1024, 10]",0.09354012755098833,80.0,0.03199794292449952,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 1024, 50]",0.09506825532516344,80.0,0.03192975521087647,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 2048, 1]",0.095026984213786,80.0,0.03517422676086425,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 2048, 5]",0.09477792600947883,80.0,0.032496881484985356,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 2048, 10]",0.09277196128952331,80.0,0.03239896297454835,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 2048, 50]",0.09506913839740469,80.0,0.03207263946533202,32.45592761039734
glove,test,0.01,ann-faiss,"{}_[0, 80, 4096, 1]",0.09418655068500609,80.0,0.03318789005279542,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 80, 4096, 5]",0.09421903225756069,80.0,0.030250000953674312,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 80, 4096, 10]",0.09370598364955494,80.0,0.0302485466003418,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 80, 4096, 50]",0.09368867530671009,80.0,0.030442857742309575,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 32, 1]",0.06657842412933983,160.0,0.06153135299682618,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 32, 5]",0.0666558778069473,160.0,0.06162390708923339,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 32, 10]",0.06713209996835998,160.0,0.06161477565765382,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 32, 50]",0.06628937765976584,160.0,0.061647939682006846,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 64, 1]",0.06693634727646545,160.0,0.06342930793762205,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 64, 5]",0.0675189969756959,160.0,0.06226422786712647,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 64, 10]",0.06674362530883056,160.0,0.062383055686950684,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 64, 50]",0.0671692025101283,160.0,0.06202881336212159,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 128, 1]",0.06794570958607306,160.0,0.06574385166168215,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 128, 5]",0.0671035103543296,160.0,0.06408672332763674,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 128, 10]",0.0673899082837951,160.0,0.0640165328979492,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 128, 50]",0.06646517565186673,160.0,0.06402122974395752,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 256, 1]",0.06690871035149151,160.0,0.06565093994140625,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 256, 5]",0.06699266101754786,160.0,0.0634941816329956,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 256, 10]",0.06681804347410725,160.0,0.06376662254333497,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 256, 50]",0.06641265948439005,160.0,0.06301512718200684,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 512, 1]",0.0659765741298248,160.0,0.06480939388275145,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 512, 5]",0.06676331233656173,160.0,0.06227691173553466,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 512, 10]",0.06683552415800056,160.0,0.06326668262481691,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 512, 50]",0.0669898124604186,160.0,0.06306722164154054,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 1024, 1]",0.06642335743851459,160.0,0.0659212827682495,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 1024, 5]",0.06709376392303215,160.0,0.06357684135437013,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 1024, 10]",0.06649488340717645,160.0,0.06358909606933594,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 1024, 50]",0.0667203195336592,160.0,0.06408538818359376,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 2048, 1]",0.06684652034498836,160.0,0.06584196090698244,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 2048, 5]",0.06697104983801958,160.0,0.06376550197601318,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 2048, 10]",0.06736743845855263,160.0,0.06367552280426025,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 2048, 50]",0.06754665200595937,160.0,0.06394417285919188,34.123876094818115
glove,test,0.01,ann-faiss,"{}_[0, 160, 4096, 1]",0.06555784483094339,160.0,0.06779561042785644,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 160, 4096, 5]",0.06616206943001322,160.0,0.06555094718933106,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 160, 4096, 10]",0.06633776762733343,160.0,0.06517684459686279,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 160, 4096, 50]",0.06727371223714172,160.0,0.06538686752319335,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 32, 1]",0.04724846482565495,320.0,0.1316925287246704,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 32, 5]",0.047131165941688244,320.0,0.13065073490142826,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 32, 10]",0.04823028484061973,320.0,0.12969398498535156,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 32, 50]",0.047158009103614326,320.0,0.1290709733963013,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 64, 1]",0.04732804043093703,320.0,0.13344049453735352,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 64, 5]",0.047509231060161736,320.0,0.13144953250885008,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 64, 10]",0.04698207310579219,320.0,0.1305886268615723,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 64, 50]",0.04764852497980045,320.0,0.13059101104736331,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 128, 1]",0.04725686799636203,320.0,0.13260283470153805,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 128, 5]",0.047452514632818986,320.0,0.1312607288360596,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 128, 10]",0.04792091421243678,320.0,0.1308111906051636,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 128, 50]",0.04743151085144185,320.0,0.13109545707702638,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 256, 1]",0.04762719291720797,320.0,0.13158521652221683,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 256, 5]",0.048092269653500476,320.0,0.13013346195220946,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 256, 10]",0.047238467821157856,320.0,0.12936699390411377,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 256, 50]",0.047718349340307886,320.0,0.12925364971160885,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 512, 1]",0.047272809949119025,320.0,0.1281398057937622,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 512, 5]",0.047446001721192975,320.0,0.13125150203704836,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 512, 10]",0.047853684972796406,320.0,0.13162052631378174,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 512, 50]",0.047007038637163094,320.0,0.13073174953460695,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 1024, 1]",0.047066042760564974,320.0,0.1334608793258667,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 1024, 5]",0.04741267811527729,320.0,0.12960641384124758,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 1024, 10]",0.047202521555742796,320.0,0.1258230209350586,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 1024, 50]",0.04718662934122234,320.0,0.12604420185089113,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 2048, 1]",0.04630385444371002,320.0,0.13556504249572754,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 2048, 5]",0.047092474264462364,320.0,0.13204319477081297,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 2048, 10]",0.04792102192782006,320.0,0.13146283626556393,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 2048, 50]",0.0474395668756081,320.0,0.1318249225616455,34.165003061294556
glove,test,0.01,ann-faiss,"{}_[0, 320, 4096, 1]",0.04750604624112138,320.0,0.12922103404998778,34.165003061294556
