dataset,query_set,mu,algorithm,params,rel_err,samples,query_time,build_time
mnist,test,0.01,ann-faiss,"{}_[40, 0, 128, 1]",0.9778166210376729,469.4062,0.13715937137603756,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 128, 5]",0.9745016377679707,1806.4641,0.4339527130126954,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 128, 10]",0.974341266584824,3445.1204,0.8810089349746703,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 256, 1]",0.978876577509136,425.8251,0.12750844955444338,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 256, 5]",0.97466772809939,1096.4469,0.2867482900619507,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 256, 10]",0.9743763109006747,1922.3287,0.5302011966705322,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 512, 1]",0.9805825430252065,596.8795,0.13981661796569828,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 512, 5]",0.9750149306677919,932.4941,0.22160124778747559,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 512, 10]",0.9744614566811346,1345.5345,0.3345207452774047,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 1024, 1]",0.98346671213842,1068.2163,0.1937618970870972,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 1024, 5]",0.9755549623465909,1241.7246,0.2541399240493774,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 1024, 10]",0.9746464657275136,1455.5717,0.32416083812713625,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 1024, 50]",0.9743100765910098,3084.3917,0.8575405836105345,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 2048, 5]",0.9764383307573272,2163.2514,0.341649079322815,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 2048, 10]",0.9750009794330626,2275.9347,0.39539995193481453,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 2048, 50]",0.9743210946655808,3130.5879,0.7283092260360716,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 4096, 5]",0.9764383307573272,4211.2514,0.37216300964355475,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 4096, 10]",0.9750009794330626,4323.9347,0.4100765705108643,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 0, 4096, 50]",0.9743210946655808,5178.5879,0.7434317350387575,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 32, 1]",0.36891776593619025,1467.1219,0.44760758876800544,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 64, 1]",0.37188353662758666,742.1559,0.2503458261489868,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 64, 5]",0.36993082945628164,3341.2924,0.9533147096633913,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 128, 1]",0.37734548434542314,479.4062,0.15982761383056637,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 128, 5]",0.3662728496854225,1816.4641,0.478722858428955,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 128, 10]",0.3680440413130753,3455.1204,0.8617617845535277,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 256, 1]",0.3716291892636392,435.8251,0.10886311531066895,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 256, 5]",0.37086512958891965,1106.4469,0.33739473819732674,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 256, 10]",0.3675680828871123,1932.3287,0.5417349815368652,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 512, 1]",0.38314894472331956,606.8795,0.15222363471984862,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 512, 5]",0.36887092983443875,942.4941,0.2273903131484985,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 512, 10]",0.37424994968937464,1355.5345,0.33858106136322014,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 1024, 1]",0.3849132053994023,1078.2163,0.2156008958816528,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 1024, 5]",0.3749028846256266,1251.7246,0.26745729446411126,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 1024, 10]",0.3642860975909537,1465.5717,0.3508150339126586,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 1024, 50]",0.36996511860309494,3094.3917,0.9702819824218751,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 2048, 5]",0.3701514975719806,2173.2514,0.35727622509002693,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 2048, 10]",0.37516177223459146,2285.9347,0.4004397153854369,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 2048, 50]",0.37290696289009395,3140.5879,0.7470745325088503,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 4096, 5]",0.3698360687818983,4221.2514,0.41041481494903564,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 4096, 10]",0.3738026440035912,4333.9347,0.4070846796035765,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 10, 4096, 50]",0.3724011911845767,5188.5879,0.7485909700393678,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 32, 1]",0.27430529292800565,1477.1219,0.44968607425689705,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 64, 1]",0.2763698091750491,752.1559,0.30083346366882324,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 128, 1]",0.27584251613339483,489.4062,0.17890751361846924,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 128, 5]",0.26838600354129805,1826.4641,0.5199438571929933,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 128, 10]",0.2671399200148774,3465.1204,0.9248413324356081,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 256, 1]",0.2782069276669816,445.8251,0.13285698890686032,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 256, 5]",0.2728838672113704,1116.4469,0.30606708526611326,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 256, 10]",0.26709109115972035,1942.3287,0.5087988138198851,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 512, 1]",0.2763676864011029,616.8795,0.13403165340423584,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 512, 5]",0.27314714756927944,952.4941,0.2204163551330566,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 512, 10]",0.2716986032548783,1365.5345,0.35009770393371575,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 1024, 1]",0.28157613220920585,1088.2163,0.2148312091827393,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 1024, 5]",0.2696283647036833,1261.7246,0.25481455326080316,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 1024, 10]",0.27024167110875025,1475.5717,0.3323909759521485,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 1024, 50]",0.2661646595260796,3104.3917,0.9186908483505251,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 2048, 5]",0.2701872573267154,2183.2514,0.38637733459472656,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 2048, 10]",0.2708631885492503,2295.9347,0.4413787603378295,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 2048, 50]",0.26745122692270845,3150.5879,0.8211488723754883,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 4096, 5]",0.2696039723300482,4231.2514,0.40345182418823256,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 4096, 10]",0.27053977352652653,4343.9347,0.44087541103363037,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 20, 4096, 50]",0.26843341229841156,5198.5879,0.8216626167297362,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 32, 1]",0.19825088651384165,1497.1219,0.48536767959594734,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 64, 1]",0.20009506484804243,772.1559,0.2818584442138672,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 128, 1]",0.1986144852787471,509.4062,0.1899874210357666,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 128, 5]",0.19697969271289192,1846.4641,0.5192129373550414,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 256, 1]",0.19910958664690223,465.8251,0.16273584365844723,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 256, 5]",0.1926112125825148,1136.4469,0.3335246086120606,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 256, 10]",0.19197228252446888,1962.3287,0.5310257196426392,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 512, 1]",0.2018944350419228,636.8795,0.15276987552642823,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 512, 5]",0.19496284596711624,972.4941,0.25108373165130615,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 512, 10]",0.19363194809776446,1385.5345,0.37656762599945076,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 1024, 1]",0.20257370394712287,1108.2163,0.22392160892486576,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 1024, 5]",0.19449360129486248,1281.7246,0.27365052700042725,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 1024, 10]",0.19418767240841334,1495.5717,0.3354135990142823,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 1024, 50]",0.19727074869616573,3124.3917,0.8372370958328246,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 2048, 5]",0.19657452755533314,2203.2514,0.41106731891632087,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 2048, 10]",0.19808360160565272,2315.9347,0.4747964143753052,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 2048, 50]",0.19610267200603215,3170.5879,0.8039251804351808,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 4096, 5]",0.19759567585615406,4251.2514,0.439955449104309,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 4096, 10]",0.19656255442438247,4363.9347,0.46894073486328125,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 40, 4096, 50]",0.19319284586904106,5218.5879,0.8100414991378782,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 32, 1]",0.1397418232916806,1537.1219,0.48069729804992684,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 64, 1]",0.1417213240959857,812.1559,0.30578308105468743,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 128, 1]",0.14262386575912658,549.4062,0.22805917263031006,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 128, 5]",0.13860604532804635,1886.4641,0.5378562688827514,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 128, 10]",0.13907780968471792,3525.1204,0.9321122407913209,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 256, 1]",0.142555933591149,505.8251,0.16167914867401123,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 256, 5]",0.13814414195342387,1176.4469,0.3412052869796752,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 256, 10]",0.1399255990657963,2002.3287,0.5227599620819091,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 512, 1]",0.147285097089073,676.8795,0.20472474098205573,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 512, 5]",0.13767187266197004,1012.4941,0.2814538717269897,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 512, 10]",0.13795997828512327,1425.5345,0.37927298545837396,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 1024, 1]",0.14627347399749555,1148.2163,0.2557159900665283,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 1024, 5]",0.1391361157280627,1321.7246,0.29527611732482917,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 1024, 10]",0.14048243721671722,1535.5717,0.3170826196670532,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 1024, 50]",0.13804432807840544,3164.3917,0.8092826366424559,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 2048, 5]",0.14089082866599664,2243.2514,0.43106458187103264,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 2048, 10]",0.13970745089459777,2355.9347,0.4748452186584472,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 2048, 50]",0.1378503503015014,3210.5879,0.8425817012786864,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 4096, 5]",0.14027325204057492,4291.2514,0.46456580162048333,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 4096, 10]",0.14039486490773376,4403.9347,0.5162221908569337,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 80, 4096, 50]",0.1388146265864433,5258.5879,0.8232741594314577,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 32, 1]",0.09877850350550817,1617.1219,0.5290157079696655,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 64, 1]",0.10020087530157207,892.1559,0.3943266391754151,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 128, 1]",0.10085507702154729,629.4062,0.28238589763641364,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 128, 5]",0.0973750469972259,1966.4641,0.5789063453674317,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 128, 10]",0.09962542170010125,3605.1204,0.9833954811096193,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 256, 1]",0.10239134360291448,585.8251,0.24802496433258053,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 256, 5]",0.09927906553880635,1256.4469,0.40322539806365953,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 256, 10]",0.09872577282679704,2082.3287,0.5840675354003906,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 512, 1]",0.1032364962420874,756.8795,0.26895353794097904,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 512, 5]",0.09939543764599294,1092.4941,0.31081113815307615,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 512, 10]",0.09726729188539303,1505.5345,0.4307006359100341,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 1024, 1]",0.1043961438089638,1228.2163,0.2973784685134887,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 1024, 5]",0.09947103238055582,1401.7246,0.36077823638916023,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 1024, 10]",0.09713819728350923,1615.5717,0.41270265579223625,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 1024, 50]",0.0984370848733849,3244.3917,0.7771198272705077,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 2048, 5]",0.0992423773329519,2323.2514,0.5241743326187134,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 2048, 10]",0.09941380693701554,2435.9347,0.5488611459732056,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 2048, 50]",0.09869617110862533,3290.5879,0.924794125556946,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 4096, 5]",0.10108916279872918,4371.2514,0.4883459568023681,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 4096, 10]",0.09793173689573231,4483.9347,0.5405217885971069,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 160, 4096, 50]",0.0983159148838978,5338.5879,0.8464389085769655,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 32, 1]",0.07077511256351318,1777.1219,0.6672975778579711,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 64, 1]",0.07157869236195585,1052.1559,0.5315760374069214,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 128, 1]",0.0709262438953349,789.4062,0.44033780097961434,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 128, 5]",0.06893288185290937,2126.4641,0.8279780149459839,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 256, 1]",0.07217040827685886,745.8251,0.38175041675567634,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 256, 5]",0.06853521094309022,1416.4469,0.5121463060379029,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 256, 10]",0.06872413336371413,2242.3287,0.7380141735076903,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 512, 1]",0.07266246706740882,916.8795,0.3680294513702392,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 512, 5]",0.06946844923072343,1252.4941,0.4626808643341064,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 512, 10]",0.0682835674664136,1665.5345,0.5543401718139648,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 1024, 1]",0.07347875410597011,1388.2163,0.397280216217041,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 1024, 5]",0.07015930272414517,1561.7246,0.49071376323699945,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 1024, 10]",0.0691804163360948,1775.5717,0.5732561111450194,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 2048, 5]",0.07117904272496507,2483.2514,0.6480058193206786,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 2048, 10]",0.06923059277991234,2595.9347,0.7375556230545044,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 4096, 5]",0.07059481145400257,4531.2514,0.6601738452911377,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 320, 4096, 10]",0.06928659542380593,4643.9347,0.6891849040985107,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 32, 1]",0.049467245156994966,2097.1219,0.9319906473159791,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 64, 1]",0.04994068674007044,1372.1559,0.7420568466186523,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 128, 1]",0.05019102623319343,1109.4062,0.6331323146820067,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 128, 5]",0.049342537899388035,2446.4641,0.965766143798828,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 256, 1]",0.050704751264515485,1065.8251,0.5927929401397705,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 256, 5]",0.04884682334268662,1736.4469,0.7782037734985353,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 256, 10]",0.048766101210568936,2562.3287,0.9301166772842409,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 512, 1]",0.0516636255814791,1236.8795,0.6742243766784668,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 512, 5]",0.04945407428985093,1572.4941,0.8156555414199826,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 512, 10]",0.0492048808926705,1985.5345,0.9276325464248656,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 1024, 5]",0.04946617022098285,1881.7246,0.8298791646957397,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 1024, 10]",0.04933263285314329,2095.5717,0.8911750555038453,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[40, 640, 2048, 5]",0.04927622911984887,2803.2514,0.925995898246765,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 32, 1]",0.9606680780217539,1457.1219,0.39872057437896735,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 64, 1]",0.9622968283913451,732.1559,0.22780771255493168,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 64, 5]",0.9569803981249195,3331.2924,0.8785311460494997,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 128, 1]",0.96428479293986,469.4062,0.1539975881576538,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 128, 5]",0.9572107881660875,1806.4641,0.44732677936553955,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 128, 10]",0.9568166217876533,3445.1204,0.8691705703735353,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 256, 1]",0.9671730356444234,425.8251,0.1134662866592407,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 256, 5]",0.9576707983344748,1096.4469,0.2481960773468018,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 256, 10]",0.9569180087026105,1922.3287,0.4318787574768067,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 512, 1]",0.9726587803052594,596.8795,0.14610159397125244,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 512, 5]",0.9586553430746791,932.4941,0.23875923156738285,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 512, 10]",0.9571902842890333,1345.5345,0.3433316707611083,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 1024, 1]",0.9817334413645447,1068.2163,0.19515852928161617,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 1024, 5]",0.9603273232745485,1241.7246,0.26425335407257083,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 1024, 10]",0.9577938781723028,1455.5717,0.3165490150451661,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 1024, 50]",0.956742524757841,3084.3917,0.8339402914047243,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 2048, 5]",0.963445727363672,2163.2514,0.39437799453735345,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 2048, 10]",0.9589850025144872,2275.9347,0.45188980102539056,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 2048, 50]",0.9567842580821505,3130.5879,0.770302414894104,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 4096, 5]",0.963445727363672,4211.2514,0.37386538982391365,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 4096, 10]",0.9589850025144872,4323.9347,0.4089887380599977,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 0, 4096, 50]",0.9567842580821505,5178.5879,0.8102113962173461,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 32, 1]",0.3519354561135102,1467.1219,0.42807087898254387,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 64, 1]",0.35303238820040894,742.1559,0.24464819431304935,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 64, 5]",0.34984179864778114,3341.2924,0.8992477416992186,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 128, 1]",0.36226954430186453,479.4062,0.15414550304412838,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 128, 5]",0.3565231899006866,1816.4641,0.4985919475555419,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 128, 10]",0.35535558222715374,3455.1204,0.8233000755310057,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 256, 1]",0.36291028176572415,435.8251,0.13518834114074707,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 256, 5]",0.35395669147324604,1106.4469,0.2963311433792114,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 256, 10]",0.3521957967133796,1932.3287,0.47753045558929436,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 512, 1]",0.37208739749888564,606.8795,0.15265266895294188,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 512, 5]",0.35184595680903397,942.4941,0.22983655929565433,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 512, 10]",0.3530439255524457,1355.5345,0.3408284664154052,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 1024, 1]",0.38114861487083357,1078.2163,0.2068966150283814,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 1024, 5]",0.3584321078855015,1251.7246,0.28273246288299564,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 1024, 10]",0.35827042546868,1465.5717,0.34070372581481934,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 1024, 50]",0.35231481926650915,3094.3917,0.9041463613510133,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 2048, 1]",0.38725956094071745,2081.2787,0.3332909107208252,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 2048, 5]",0.3596337795533359,2173.2514,0.3623737096786499,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 2048, 10]",0.3573710939740709,2285.9347,0.4153484106063843,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 2048, 50]",0.3551402312216219,3140.5879,0.777011561393738,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 4096, 5]",0.3598586956977718,4221.2514,0.3921905994415284,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 4096, 10]",0.35636037496171813,4333.9347,0.4381622076034546,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 10, 4096, 50]",0.3585818117765938,5188.5879,0.769048762321472,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 32, 1]",0.26334221850907813,1477.1219,0.4687306880950928,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 64, 1]",0.261344891789625,752.1559,0.23714437484741208,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 64, 5]",0.2567245464737405,3351.2924,0.9488510608673094,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 128, 1]",0.2648185960129429,489.4062,0.1763269424438477,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 128, 5]",0.2523955269297336,1826.4641,0.5043244123458861,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 128, 10]",0.25399282123925443,3465.1204,0.9583886146545412,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 256, 1]",0.26794932184204945,445.8251,0.16345133781433102,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 256, 5]",0.2560153637147067,1116.4469,0.3091174602508545,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 256, 10]",0.25747494035467755,1942.3287,0.47548825740814216,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 512, 1]",0.2727447897250147,616.8795,0.15281007289886478,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 512, 5]",0.25782804157802264,952.4941,0.23423881530761723,9.985580682754517
mnist,test,0.01,ann-faiss,"{}_[80, 20, 512, 10]",0.25808006333011335,1365.5345,0.32882118225097656,9.985580682754517
