dataset,query_set,mu,algorithm,params,rel_err,samples,query_time,build_time
aloi,test,0.01,ann-faiss,"{}_[0, 10, 512, 5]",0.7497058712116585,10.0,0.004886674880981446,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 512, 10]",0.774224873809024,10.0,0.003316855430603027,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 512, 50]",0.7772026418488983,10.0,0.00330798625946045,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 1024, 1]",0.7629074478205159,10.0,0.004673290252685548,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 1024, 5]",0.7437320930243573,10.0,0.004756832122802734,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 1024, 10]",0.7602394959088044,10.0,0.004245424270629883,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 1024, 50]",0.7627225627911972,10.0,0.0042552947998046875,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 2048, 1]",0.7435016331144281,10.0,0.0046999454498291016,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 2048, 5]",0.7210355466944643,10.0,0.004705667495727539,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 2048, 10]",0.7503147035229923,10.0,0.004228949546813965,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 2048, 50]",0.7394245560801479,10.0,0.0041873931884765635,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 4096, 1]",0.7404990492515917,10.0,0.004710936546325683,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 4096, 5]",0.7317797326771271,10.0,0.004775404930114746,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 4096, 10]",0.7290242419934708,10.0,0.0042882680892944326,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 10, 4096, 50]",0.7439439658951398,10.0,0.004297590255737304,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 32, 1]",0.578007776498113,20.0,0.007698917388916014,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 32, 5]",0.5635705769640297,20.0,0.008800268173217773,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 32, 10]",0.5700728366511435,20.0,0.008276224136352539,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 32, 50]",0.5686535111108232,20.0,0.008299183845520018,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 64, 1]",0.5931369649612052,20.0,0.008749461174011233,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 64, 5]",0.5663273022954396,20.0,0.008451867103576661,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 64, 10]",0.6107827894619686,20.0,0.008292984962463378,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 64, 50]",0.5812121029114752,20.0,0.008405113220214842,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 128, 1]",0.5870043093223101,20.0,0.008888912200927733,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 128, 5]",0.5733302010620266,20.0,0.008528828620910645,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 128, 10]",0.5691481391222115,20.0,0.008233213424682615,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 128, 50]",0.5667824237293793,20.0,0.008211803436279296,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 256, 1]",0.6201959453402573,20.0,0.008584189414978028,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 256, 5]",0.569905014294294,20.0,0.008175706863403322,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 256, 10]",0.5778655736304414,20.0,0.008106398582458497,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 256, 50]",0.5977362916738184,20.0,0.008142590522766113,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 512, 1]",0.5850039203047527,20.0,0.009045386314392088,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 512, 5]",0.5768037659515485,20.0,0.008733439445495607,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 512, 10]",0.579157832952902,20.0,0.00813863277435303,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 512, 50]",0.5633682603339824,20.0,0.008216381072998047,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 1024, 1]",0.576544867703596,20.0,0.009058165550231933,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 1024, 5]",0.5795605537158063,20.0,0.008265829086303713,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 1024, 10]",0.5764344824508874,20.0,0.008365392684936523,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 1024, 50]",0.5455755002637804,20.0,0.008208823204040526,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 2048, 1]",0.5953879164095197,20.0,0.00908041000366211,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 2048, 5]",0.5604677588058483,20.0,0.008705830574035647,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 2048, 10]",0.584110630681064,20.0,0.008349084854125974,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 2048, 50]",0.5739983207014909,20.0,0.008160638809204103,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 4096, 1]",0.5726776204645927,20.0,0.009329295158386233,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 4096, 5]",0.5627727657943512,20.0,0.008869719505310058,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 4096, 10]",0.5910956483956583,20.0,0.008567047119140624,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 20, 4096, 50]",0.5717987593145776,20.0,0.00861048698425293,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 32, 1]",0.4417072087780224,40.0,0.017754960060119625,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 32, 5]",0.44488026170675693,40.0,0.016648578643798824,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 32, 10]",0.43934757286687737,40.0,0.01645917892456055,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 32, 50]",0.4423143604786874,40.0,0.016332530975341795,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 64, 1]",0.4467240337509474,40.0,0.017831420898437502,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 64, 5]",0.4407615403622224,40.0,0.016537714004516597,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 64, 10]",0.4425583305858202,40.0,0.016283679008483883,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 64, 50]",0.4387821280873877,40.0,0.01644625663757324,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 128, 1]",0.455536533992514,40.0,0.017815828323364258,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 128, 5]",0.4391500042836986,40.0,0.01642193794250488,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 128, 10]",0.44983485528602557,40.0,0.016428446769714358,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 128, 50]",0.4341067183819343,40.0,0.01637992858886719,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 256, 1]",0.4532372396841387,40.0,0.017752861976623537,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 256, 5]",0.4489151872238109,40.0,0.016213560104370115,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 256, 10]",0.43642717341026055,40.0,0.016027379035949703,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 256, 50]",0.42859743237514875,40.0,0.016048526763916018,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 512, 1]",0.4650587899891722,40.0,0.018016934394836426,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 512, 5]",0.43967036480562466,40.0,0.01670761108398438,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 512, 10]",0.44497641060598014,40.0,0.016624474525451658,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 512, 50]",0.45556294019695154,40.0,0.016586494445800785,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 1024, 1]",0.4262266405476843,40.0,0.01797153949737549,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 1024, 5]",0.44130771391303597,40.0,0.01615297794342041,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 1024, 10]",0.4400831966907639,40.0,0.016248083114624026,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 1024, 50]",0.44441336106559376,40.0,0.016051125526428227,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 2048, 1]",0.4451256207581363,40.0,0.01819112300872803,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 2048, 5]",0.4523468689077059,40.0,0.01666789054870605,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 2048, 10]",0.4491942361540595,40.0,0.01667706966400146,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 2048, 50]",0.44253127375464407,40.0,0.01668238639831543,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 4096, 1]",0.4342203757068797,40.0,0.018198847770690918,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 4096, 5]",0.45151079015613016,40.0,0.01640253067016601,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 4096, 10]",0.44318068411642897,40.0,0.016503882408142094,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 40, 4096, 50]",0.46008081834290887,40.0,0.01638171672821045,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 32, 1]",0.3342222098004683,80.0,0.03424980640411378,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 32, 5]",0.3508260918110631,80.0,0.03334312438964843,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 32, 10]",0.3425395729548859,80.0,0.03321621417999267,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 32, 50]",0.3387464589165263,80.0,0.03352980613708496,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 64, 1]",0.3351989074334773,80.0,0.03465113639831542,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 64, 5]",0.33479675258971386,80.0,0.033216238021850586,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 64, 10]",0.33122704268958586,80.0,0.033499979972839364,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 64, 50]",0.3353717685244771,80.0,0.03372814655303956,3.3417270183563232
