dataset,query_set,mu,algorithm,params,rel_err,samples,query_time,build_time
covtype,test,0.01,ann-faiss,"{}_[160, 40, 4096, 5]",0.7150164481692074,7046.515,0.23572177886962895,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 40, 4096, 10]",0.710719856221235,9895.5122,0.3367091178894042,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 32, 1]",0.5203757994561728,20301.1226,0.8978281974792479,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 64, 1]",0.5203022153657126,9470.6465,0.40197052955627455,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 128, 1]",0.5128837103800387,4979.454,0.33075454235076907,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 128, 5]",0.516107281474382,23874.3989,0.9566470861434938,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 256, 1]",0.5247774118411714,2732.5065,0.26273961067199714,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 256, 5]",0.5221327374108433,12106.7697,0.5809794664382935,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 256, 10]",0.5189858390614546,23651.5104,0.9524691581726076,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 512, 1]",0.519769687191755,1783.1938,0.2098037242889404,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 512, 5]",0.5220754924100345,6424.0341,0.37005443572998054,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 512, 10]",0.5243875395890815,12133.5195,0.5573830604553223,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 1024, 5]",0.5186257640795108,6936.0341,0.358992314338684,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 1024, 10]",0.5218505439960691,12645.5195,0.5266175031661986,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 2048, 5]",0.5124158187315001,7960.0341,0.35525867938995354,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 2048, 10]",0.5284724291725341,13669.5195,0.5382568359375001,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 4096, 5]",0.5182150365721808,10008.0341,0.32358598709106445,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 80, 4096, 10]",0.5247014429184401,15717.5195,0.4686126947402955,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 64, 1]",0.3808169823457352,9550.6465,0.5572564840316774,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 128, 1]",0.37717736459895884,5059.454,0.38775534629821784,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 256, 1]",0.37530673896700134,2812.5065,0.29389610290527346,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 256, 5]",0.38411848706733853,12186.7697,0.5861506462097168,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 256, 10]",0.37853791200543835,23731.5104,0.9852039337158202,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 512, 1]",0.37896519842478765,1863.1938,0.2600146293640137,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 512, 5]",0.37812554630015366,6504.0341,0.42244598865509025,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 512, 10]",0.37902759110671813,12213.5195,0.5841418504714966,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 1024, 1]",0.3782557013118177,1777.141,0.21081621646881107,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 1024, 5]",0.38023823050615285,4094.515,0.2657500267028809,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 1024, 10]",0.38127177992708094,6943.5122,0.38324160575866706,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 2048, 5]",0.37675739988562473,5118.515,0.30985496044158933,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 2048, 10]",0.3854415499054743,7967.5122,0.4368373155593872,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 4096, 5]",0.3797599943631015,7166.515,0.263627290725708,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 160, 4096, 10]",0.37852746266558496,10015.5122,0.38943779468536377,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 64, 1]",0.2703826987603845,9710.6465,0.6376433849334717,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 128, 1]",0.26969266681863663,5219.454,0.5242933750152589,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 128, 5]",0.2721227831644945,24114.3989,0.9833722591400148,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 256, 1]",0.27078745985011227,2972.5065,0.41176533699035645,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 256, 5]",0.2724442736134191,12346.7697,0.7453268527984618,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 512, 1]",0.2740768959901052,2023.1938,0.3387863159179688,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 512, 5]",0.27076943808968834,6664.0341,0.4957633256912232,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 512, 10]",0.26996783573507355,12373.5195,0.674017071723938,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 1024, 5]",0.27149872662794305,4254.515,0.39156053066253654,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 1024, 10]",0.26777011925865934,7103.5122,0.5072260379791259,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 2048, 5]",0.27139640367629064,5278.515,0.39538042545318597,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 2048, 10]",0.2708312681263352,8127.5122,0.5062914133071901,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 4096, 5]",0.27166363409413974,7326.515,0.39308588504791253,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 320, 4096, 10]",0.2721203263272733,10175.5122,0.43623795509338387,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 64, 1]",0.19407169833396876,10030.6465,0.9102704763412477,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 128, 1]",0.1929694155151941,5539.454,0.7329808235168456,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 256, 1]",0.19246394383624596,3292.5065,0.6042788743972778,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 256, 5]",0.18972652512749072,12666.7697,0.8597673416137697,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 512, 5]",0.1912624070661339,6984.0341,0.6695898056030275,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 512, 10]",0.1886792386188207,12693.5195,0.8018136501312259,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 1024, 5]",0.1917198854133355,4574.515,0.5125206470489501,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 1024, 10]",0.19440459821954859,7423.5122,0.6246605396270752,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 2048, 5]",0.19176943787119363,5598.515,0.5166339397430421,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 2048, 10]",0.1929403115284527,8447.5122,0.6251285552978516,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 4096, 5]",0.19044667470939536,7646.515,0.49454457759857184,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 640, 4096, 10]",0.1911057299171012,10495.5122,0.6286554336547852,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 1280, 128, 1]",0.13485853594945577,6179.454,0.9266674280166625,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 1280, 256, 1]",0.1376670124595509,3932.5065,0.8173640251159671,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 1280, 512, 5]",0.1348741733758962,7624.0341,0.9411123514175413,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 1280, 1024, 5]",0.13563745621186354,5214.515,0.7683378696441652,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 1280, 1024, 10]",0.13575784586704087,8063.5122,0.8734397888183594,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 1280, 2048, 5]",0.13624379959396885,6238.515,0.7980741739273073,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 1280, 2048, 10]",0.13525549468956685,9087.5122,0.9446098804473877,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 1280, 4096, 5]",0.1372687269499485,8286.515,0.8097211122512817,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[160, 1280, 4096, 10]",0.13804312131533983,11135.5122,0.9093927145004272,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 64, 1]",0.923822180583101,9390.6465,0.5281970500946045,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 128, 1]",0.924668328457887,4899.454,0.3677833318710328,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 128, 5]",0.9209443038874331,23794.3989,0.9527451515197752,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 256, 1]",0.9255956524941664,2652.5065,0.2551114797592163,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 256, 5]",0.9209585024430715,12026.7697,0.5111791133880617,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 256, 10]",0.9209346246847208,23571.5104,0.9279700040817259,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 512, 1]",0.9266470707445554,1703.1938,0.2075865983963013,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 512, 5]",0.9210067937326104,6344.0341,0.3664930820465087,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 512, 10]",0.9209368726669076,12053.5195,0.5887154340744019,9.773040056228638
covtype,test,0.01,ann-faiss,"{}_[320, 0, 1024, 5]",0.9210970051519307,3934.515,0.2790138244628907,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 0, 1024, 10]",0.920944202120079,6783.5122,0.3872537374496459,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 0, 2048, 5]",0.9210970051519307,4958.515,0.27805502414703376,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 0, 2048, 10]",0.920944202120079,7807.5122,0.34801552295684807,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 0, 4096, 5]",0.9210970051519307,7006.515,0.2699692726135253,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 0, 4096, 10]",0.920944202120079,9855.5122,0.381465721130371,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 64, 1]",1.0982290412141111,9400.6465,0.4285016536712646,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 128, 1]",1.1161337149485513,4909.454,0.26406409740447995,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 128, 5]",1.0714324183090882,23804.3989,0.7407241821289061,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 256, 1]",1.1069363711170415,2662.5065,0.19563345909118648,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 256, 5]",1.077445453283338,12036.7697,0.44074251651763924,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 256, 10]",1.0689188711074986,23581.5104,0.7377868652343749,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 512, 1]",1.0961543881698153,1713.1938,0.1513620853424072,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 512, 5]",1.0513944748257162,6354.0341,0.2818681001663208,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 512, 10]",1.0774232247991162,12063.5195,0.4315185546875,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 1024, 1]",1.1221534183720248,1627.141,0.12312233448028564,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 1024, 5]",1.08431318725938,3944.515,0.198861289024353,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 1024, 10]",1.0921977212700176,6793.5122,0.2799261808395386,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 1024, 50]",1.0912621832563236,29186.6846,0.9000880479812621,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 2048, 5]",1.0779181610806585,3515.4317,0.1628030061721802,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 2048, 10]",1.096580226790454,4947.4749,0.2088882207870483,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 2048, 50]",1.0925193937953566,16255.603,0.5481746435165407,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 4096, 5]",1.075374998789074,5563.4317,0.16631259918212887,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 4096, 10]",1.1108777919736055,6995.4749,0.20924246311187744,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 10, 4096, 50]",1.0803950562982223,18303.603,0.553686237335205,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 32, 1]",0.8514709034960788,20241.1226,0.724912190437317,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 64, 1]",0.876591009990979,9410.6465,0.40302093029022223,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 128, 1]",0.8666997324670792,4919.454,0.27089116573333744,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 128, 5]",0.8659647927791557,23814.3989,0.7536805152893068,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 256, 1]",0.8814364411896891,2672.5065,0.19684386253356934,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 256, 5]",0.8659040070143262,12046.7697,0.458797812461853,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 256, 10]",0.8714636875245229,23591.5104,0.7634296417236328,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 512, 1]",0.8827633144594392,1723.1938,0.15441484451293946,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 512, 5]",0.8569237262505128,6364.0341,0.2892084598541259,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 512, 10]",0.8657622124994933,12073.5195,0.4414893627166749,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 1024, 1]",0.8749629101343335,1637.141,0.12645463943481447,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 1024, 5]",0.8601180667617103,3954.515,0.20529217720031742,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 1024, 10]",0.8860942710768833,6803.5122,0.28951239585876465,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 1024, 50]",0.8655626313940061,29196.6846,0.9338868618011473,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 2048, 1]",0.8997702933502005,2366.5687,0.11049401760101318,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 2048, 5]",0.8515446850312574,3525.4317,0.16654765605926514,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 2048, 10]",0.8627286936471086,4957.4749,0.214197301864624,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 2048, 50]",0.8710814914958657,16265.603,0.5659877300262453,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 4096, 5]",0.8639656923061356,5573.4317,0.17063577175140385,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 4096, 10]",0.8788965509190019,7005.4749,0.2097102880477905,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 20, 4096, 50]",0.8618873329167683,18313.603,0.5517087221145631,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 32, 1]",0.6616305386080474,20261.1226,0.7345083951950073,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 64, 1]",0.6583929740254674,9430.6465,0.4103435039520263,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 128, 1]",0.6682691577193877,4939.454,0.2837645053863525,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 128, 5]",0.6664353873940391,23834.3989,0.7629480600357057,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 256, 1]",0.6616871043944414,2692.5065,0.2107343196868897,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 256, 5]",0.6618341000804857,12066.7697,0.4601620912551879,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 256, 10]",0.674875577263959,23611.5104,0.7558669567108153,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 512, 1]",0.6751658945402707,1743.1938,0.16786618232727055,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 512, 5]",0.6602534513615724,6384.0341,0.30253100395202637,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 512, 10]",0.6601460096151264,12093.5195,0.45657920837402344,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 1024, 1]",0.6724456527256106,1657.141,0.13582403659820555,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 1024, 5]",0.6531603680410886,3974.515,0.21676597595214847,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 1024, 10]",0.6724470421262424,6823.5122,0.297818922996521,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 1024, 50]",0.6579781708178353,29216.6846,0.9416512727737428,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 2048, 1]",0.6894100909097258,2386.5687,0.11714956760406496,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 2048, 5]",0.650737549482508,3545.4317,0.17277834415435794,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 2048, 10]",0.6491903974481461,4977.4749,0.22050778865814205,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 2048, 50]",0.6697510973865175,16285.603,0.5735793828964233,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 4096, 5]",0.6686763416973296,5593.4317,0.17453656196594242,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 4096, 10]",0.6579288085904709,7025.4749,0.21759426593780518,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 40, 4096, 50]",0.6531816367323848,18333.603,0.562894892692566,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 32, 1]",0.48606789164536257,20301.1226,0.7723868131637575,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 64, 1]",0.4938763116198714,9470.6465,0.44930539131164543,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 128, 1]",0.49883027939894325,4979.454,0.317473030090332,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 128, 5]",0.485768864638727,23874.3989,0.8112951755523683,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 256, 1]",0.4902547420183246,2732.5065,0.2477496862411499,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 256, 5]",0.48014683649887613,12106.7697,0.5021983146667479,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 256, 10]",0.4902593438488665,23651.5104,0.8020481109619142,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 512, 1]",0.4966357265435463,1783.1938,0.19997773170471195,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 512, 5]",0.48907301403022657,6424.0341,0.3442171573638915,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 512, 10]",0.48970773237148024,12133.5195,0.5029610633850099,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 1024, 1]",0.4968265598791615,1697.141,0.16254079341888428,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 1024, 5]",0.48716148696512446,4014.515,0.24179613590240479,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 1024, 10]",0.48767587346575975,6863.5122,0.3252591371536254,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 1024, 50]",0.48710548529760417,29256.6846,0.968106698989868,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 2048, 1]",0.5102024302736557,2426.5687,0.13723137378692624,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 2048, 5]",0.48449132345411816,3585.4317,0.19202940464019772,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 2048, 10]",0.48331207960562905,5017.4749,0.24106652736663822,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 2048, 50]",0.4825938838145061,16325.603,0.593989396095276,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 4096, 5]",0.48192374649926517,5633.4317,0.19258401393890384,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 4096, 10]",0.4867694852992714,7065.4749,0.2350100517272949,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 80, 4096, 50]",0.4934438151816401,18373.603,0.5746243238449098,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 32, 1]",0.3593973423545569,20381.1226,0.7225374221801759,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 64, 1]",0.3541438058560461,9550.6465,0.48710987567901604,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 128, 1]",0.35863099627083983,5059.454,0.34584231376647956,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 128, 5]",0.35288259824053203,23954.3989,0.8713394403457642,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 256, 1]",0.3584652326686932,2812.5065,0.28249342441558845,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 256, 5]",0.35212225700405375,12186.7697,0.53389790058136,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 256, 10]",0.3482911574906688,23731.5104,0.8336101770401001,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 512, 1]",0.35806224401119224,1863.1938,0.24122052192687984,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 512, 5]",0.347931234798005,6504.0341,0.3709325313568116,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 512, 10]",0.351873317852289,12213.5195,0.5235484600067137,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 1024, 1]",0.3646611025698262,1777.141,0.1964159488677978,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 1024, 5]",0.35340694404925344,4094.515,0.2723483562469483,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 1024, 10]",0.3473496473979443,6943.5122,0.3552817344665528,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 1024, 50]",0.3524141107879277,29336.6846,0.9940939664840697,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 2048, 1]",0.37680219086907346,2506.5687,0.16378140449523926,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 2048, 5]",0.3481815395681588,3665.4317,0.21879973411560055,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 2048, 10]",0.3509699328112895,5097.4749,0.2666579484939575,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 2048, 50]",0.35270831031084227,16405.603,0.61693058013916,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 4096, 5]",0.35450602594242425,5713.4317,0.22225141525268555,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 4096, 10]",0.3552774551644201,7145.4749,0.26530933380126953,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 160, 4096, 50]",0.35366172016953434,18453.603,0.6111763954162599,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 32, 1]",0.2535539365228247,20541.1226,0.8877729177474976,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 64, 1]",0.2508955885338722,9710.6465,0.5694595336914061,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 128, 1]",0.25549785402954245,5219.454,0.4472054719924926,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 128, 5]",0.24867333320817825,24114.3989,0.9580445051193236,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 256, 1]",0.25713090128026594,2972.5065,0.37944428920745843,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 256, 5]",0.2521898887947774,12346.7697,0.6271340370178222,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 256, 10]",0.254679389825268,23891.5104,0.9290024280548097,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 512, 1]",0.25948932879279507,2023.1938,0.33610236644744873,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 512, 5]",0.2545031366533948,6664.0341,0.4592540025711059,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 512, 10]",0.2516295923586059,12373.5195,0.6122420310974122,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 1024, 1]",0.2561702962174092,1937.141,0.2733783960342407,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 1024, 5]",0.24922870665207691,4254.515,0.34498553276062005,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 1024, 10]",0.254920427055876,7103.5122,0.42701804637908936,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 2048, 1]",0.2636420416771463,2666.5687,0.23190968036651607,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 2048, 5]",0.2536739217030099,3825.4317,0.28231601715087884,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 2048, 10]",0.25209418877212114,5257.4749,0.329819655418396,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 2048, 50]",0.24780890958508595,16565.603,0.6853305101394653,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 4096, 5]",0.25011571012059086,5873.4317,0.28719561100006097,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 4096, 10]",0.2514859993563979,7305.4749,0.3254020690917968,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 320, 4096, 50]",0.25371267064752595,18613.603,0.6712907552719116,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 640, 64, 1]",0.17875445802599232,10030.6465,0.711286163330078,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 640, 128, 1]",0.17963103644134176,5539.454,0.5890243053436279,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 640, 256, 1]",0.18242545730159254,3292.5065,0.515787982940674,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 640, 256, 5]",0.17741346482041012,12666.7697,0.7568419694900511,9.79385256767273
covtype,test,0.01,ann-faiss,"{}_[320, 640, 512, 1]",0.18127471344634213,2343.1938,0.4676007986068725,9.79385256767273
