dataset,query_set,mu,algorithm,params,rel_err,samples,query_time,build_time
msd,test,0.01,ann-faiss,"{}_[0, 0, 32, 1]",1.0,0.0,3.478527069091798e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 32, 5]",1.0,0.0,3.192424774169923e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 32, 10]",1.0,0.0,1.6427040100097654e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 32, 50]",1.0,0.0,1.635551452636719e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 64, 1]",1.0,0.0,3.216266632080079e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 64, 5]",1.0,0.0,2.8967857360839844e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 64, 10]",1.0,0.0,2.794265747070313e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 64, 50]",1.0,0.0,1.5306472778320317e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 128, 1]",1.0,0.0,4.348754882812501e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 128, 5]",1.0,0.0,2.863407135009765e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 128, 10]",1.0,0.0,2.8252601623535156e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 128, 50]",1.0,0.0,1.5640258789062502e-05,0.3120696544647217
msd,test,0.01,ann-faiss,"{}_[0, 0, 256, 1]",1.0,0.0,3.1661987304687496e-05,0.35003209114074707
msd,test,0.01,ann-faiss,"{}_[0, 0, 256, 5]",1.0,0.0,2.849102020263672e-05,0.35003209114074707
msd,test,0.01,ann-faiss,"{}_[0, 0, 256, 10]",1.0,0.0,2.8228759765625005e-05,0.35003209114074707
msd,test,0.01,ann-faiss,"{}_[0, 0, 256, 50]",1.0,0.0,1.511573791503906e-05,0.35003209114074707
msd,test,0.01,ann-faiss,"{}_[0, 0, 512, 1]",1.0,0.0,3.232955932617187e-05,1.0069835186004639
msd,test,0.01,ann-faiss,"{}_[0, 0, 512, 5]",1.0,0.0,2.839565277099609e-05,1.0069835186004639
msd,test,0.01,ann-faiss,"{}_[0, 0, 512, 10]",1.0,0.0,2.8419494628906254e-05,1.0069835186004639
msd,test,0.01,ann-faiss,"{}_[0, 0, 512, 50]",1.0,0.0,2.603530883789063e-05,1.0069835186004639
msd,test,0.01,ann-faiss,"{}_[0, 0, 1024, 1]",1.0,0.0,3.809928894042969e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 0, 1024, 5]",1.0,0.0,2.870559692382813e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 0, 1024, 10]",1.0,0.0,2.8371810913085938e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 0, 1024, 50]",1.0,0.0,2.86102294921875e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 0, 2048, 5]",1.0,0.0,4.19139862060547e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 0, 2048, 10]",1.0,0.0,4.086494445800782e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 0, 2048, 50]",1.0,0.0,1.5473365783691404e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 0, 4096, 5]",1.0,0.0,4.57286834716797e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 0, 4096, 10]",1.0,0.0,2.9397010803222652e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 0, 4096, 50]",1.0,0.0,2.95877456665039e-05,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 32, 1]",0.7691812447516613,10.0,0.004951643943786622,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 32, 5]",0.7487862688699846,10.0,0.0035817146301269525,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 32, 10]",0.792827862701126,10.0,0.003562498092651368,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 32, 50]",0.7948882529383052,10.0,0.0036031961441040034,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 64, 1]",0.7180581283489371,10.0,0.004215812683105468,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 64, 5]",0.7078883176595446,10.0,0.004512500762939452,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 64, 10]",0.794342002107764,10.0,0.0036933660507202154,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 64, 50]",0.7240209024097655,10.0,0.003685045242309571,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 128, 1]",0.7752255904837159,10.0,0.004230070114135743,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 128, 5]",0.7505894744490176,10.0,0.0044054508209228505,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 128, 10]",0.7834573622552228,10.0,0.0036089897155761725,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 128, 50]",0.7573374402005002,10.0,0.003609776496887207,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 256, 1]",0.7174588777701167,10.0,0.00414865016937256,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 256, 5]",0.7251478293443752,10.0,0.004327535629272461,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 256, 10]",0.7161334510703193,10.0,0.003541183471679687,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 256, 50]",0.7225947046501247,10.0,0.003545022010803222,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 512, 1]",0.9291083528906084,10.0,0.004229211807250977,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 512, 5]",0.781344866781036,10.0,0.004270148277282714,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 512, 10]",0.7622645163045337,10.0,0.003501415252685547,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 512, 50]",0.7510403762773326,10.0,0.0035084724426269536,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 1024, 1]",0.7801215234097385,10.0,0.0042999982833862305,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 1024, 5]",0.7200592344664208,10.0,0.0043444871902465826,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 1024, 10]",4.188687003694235,10.0,0.0035516262054443365,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 1024, 50]",0.7683413251140881,10.0,0.0035478591918945306,2.5430948734283447
msd,test,0.01,ann-faiss,"{}_[0, 10, 2048, 1]",0.7410886442802106,10.0,0.008281111717224121,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 10, 2048, 5]",0.7268010302880048,10.0,0.0036636114120483392,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 10, 2048, 10]",0.8039460528447621,10.0,0.0035391330718994147,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 10, 2048, 50]",0.9240720033997031,10.0,0.0035414457321166987,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 10, 4096, 5]",0.9208875157757226,10.0,0.0046254158020019535,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 0, 2048, 1]",1.0,0.0,4.615783691406249e-05,9.740046262741089
msd,test,0.01,ann-faiss,"{}_[0, 10, 4096, 50]",0.7120961799685523,10.0,0.0035620212554931647,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 32, 1]",0.5961196058211187,20.0,0.008668375015258788,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 32, 5]",0.5850179458118804,20.0,0.007405281066894531,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 32, 10]",0.6488958870355954,20.0,0.007421278953552245,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 32, 50]",0.6035184202593873,20.0,0.007404923439025879,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 64, 1]",0.6149385351653065,20.0,0.008323264122009276,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 64, 5]",0.5908638823457313,20.0,0.007598972320556642,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 64, 10]",0.8368040747842894,20.0,0.007190227508544922,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 64, 50]",0.6813267340357149,20.0,0.007211971282958985,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 128, 1]",0.8497162111624543,20.0,0.00863635540008545,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 128, 5]",0.61496532008108,20.0,0.007620334625244141,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 128, 10]",0.6590394301841342,20.0,0.0072318553924560535,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 128, 50]",0.646274041529131,20.0,0.007207250595092775,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 256, 1]",0.5978528530394155,20.0,0.008346509933471679,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 256, 5]",0.6264307341888558,20.0,0.007813644409179686,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 256, 10]",0.5924522259534388,20.0,0.007059955596923827,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 256, 50]",0.6078319675998279,20.0,0.007049894332885743,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 512, 1]",0.5677258997394694,20.0,0.008523988723754884,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 512, 5]",0.6124488653749781,20.0,0.007526063919067382,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 512, 10]",0.6776004888725348,20.0,0.007092690467834474,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 512, 50]",0.6527966925146329,20.0,0.007022428512573243,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 1024, 1]",0.5818434895989141,20.0,0.00844988822937012,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 1024, 5]",0.639250368017862,20.0,0.007706403732299805,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 1024, 10]",0.5743716159648325,20.0,0.0070508956909179675,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 1024, 50]",0.5629290245980476,20.0,0.0070536136627197266,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 2048, 1]",0.6882341657070963,20.0,0.008903360366821291,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 2048, 5]",0.5963805595734424,20.0,0.007572507858276368,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 2048, 10]",0.6000225956965974,20.0,0.007103300094604493,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 2048, 50]",0.6181057085237293,20.0,0.007099890708923339,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 4096, 5]",0.6100378591745969,20.0,0.008471369743347168,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 4096, 10]",0.6562484092670443,20.0,0.007866644859313963,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 20, 4096, 50]",0.5856315545096613,20.0,0.007015323638916017,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 32, 1]",0.4932268573911272,40.0,0.016908764839172363,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 32, 5]",0.4868365304837503,40.0,0.014769959449768064,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 32, 10]",0.4775123459276659,40.0,0.014709973335266111,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 32, 50]",0.4878560038899741,40.0,0.014691472053527832,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 64, 1]",0.47255347891584265,40.0,0.016831779479980467,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 64, 5]",0.612856095080296,40.0,0.014292621612548826,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 64, 10]",0.5644449390128989,40.0,0.014262962341308591,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 64, 50]",0.4825440191231551,40.0,0.01428561210632324,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 128, 1]",0.515467674926156,40.0,0.016917681694030764,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 128, 5]",0.49393098580881056,40.0,0.013915252685546877,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 128, 10]",0.6220527160810944,40.0,0.013920331001281736,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 128, 50]",0.5875947745021787,40.0,0.01393992900848389,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 256, 1]",0.4838230625663301,40.0,0.016543674468994136,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 256, 5]",0.48506168558587087,40.0,0.013790392875671385,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 256, 10]",0.52289453997255,40.0,0.013794684410095213,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 256, 50]",0.49560611490543716,40.0,0.013808131217956543,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 512, 1]",0.48220320211814943,40.0,0.016558718681335453,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 512, 5]",0.4759437259081558,40.0,0.013774895668029783,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 512, 10]",0.5073554822246134,40.0,0.013760924339294434,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 512, 50]",0.45539711448390374,40.0,0.013799571990966795,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 1024, 1]",0.5079904671062011,40.0,0.016423296928405766,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 1024, 5]",0.54761934378748,40.0,0.013553524017333982,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 1024, 10]",0.48652525050018297,40.0,0.013527393341064453,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 1024, 50]",0.484333842339546,40.0,0.013539981842041018,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 2048, 1]",0.5127802284792841,40.0,0.016204547882080082,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 2048, 5]",0.4699380420910995,40.0,0.013426876068115236,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 2048, 10]",0.465861796999181,40.0,0.013449048995971682,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 2048, 50]",0.4954401935595503,40.0,0.013455629348754883,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 4096, 5]",0.49565414537136976,40.0,0.016200375556945805,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 4096, 10]",0.4691708385629551,40.0,0.013447189331054685,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 40, 4096, 50]",0.48018090076345943,40.0,0.013473153114318848,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 32, 1]",0.4917621432633279,80.0,0.029618382453918457,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 32, 5]",0.3913188492323107,80.0,0.028085279464721676,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 32, 10]",0.3899990314091931,80.0,0.02816874980926514,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 32, 50]",0.5034305898845987,80.0,0.028171706199645992,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 64, 1]",0.4273334083892363,80.0,0.030413818359375004,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 64, 5]",0.4094775318159956,80.0,0.027884244918823242,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 64, 10]",0.4510713199229873,80.0,0.02784798145294189,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 64, 50]",0.37332660071340457,80.0,0.027935671806335445,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 128, 1]",0.4258863835849913,80.0,0.030260825157165532,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 128, 5]",0.3944389690695891,80.0,0.027478337287902832,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 128, 10]",0.39369400380980335,80.0,0.027428507804870605,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 128, 50]",0.4480656062867852,80.0,0.02725012302398682,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 256, 1]",0.5158723827171359,80.0,0.029622554779052734,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 256, 5]",0.3873682957863753,80.0,0.02669003009796143,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 256, 10]",0.38926350491598205,80.0,0.026832413673400883,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 256, 50]",0.4062507952468394,80.0,0.026831173896789556,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 512, 1]",0.40973333752283125,80.0,0.029145288467407222,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 512, 5]",0.45611434445020066,80.0,0.026218056678771973,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 512, 10]",0.37395187100312716,80.0,0.026245307922363285,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 512, 50]",0.43778634136170813,80.0,0.026191926002502437,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 1024, 1]",0.40615213499212605,80.0,0.029315161705017086,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 1024, 5]",0.37681197413059697,80.0,0.026440238952636714,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 1024, 10]",0.3807452033534075,80.0,0.026437067985534673,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 1024, 50]",0.38489072990045503,80.0,0.026390218734741216,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 2048, 1]",0.3980519461215353,80.0,0.029699730873107906,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 2048, 5]",0.4913301740008159,80.0,0.026729035377502437,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 2048, 10]",0.43987051128623333,80.0,0.02663397789001465,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 2048, 50]",0.39588065432748165,80.0,0.026432776451110845,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 4096, 5]",0.3927547841781037,80.0,0.02901692390441895,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 4096, 10]",0.39558654204081206,80.0,0.025795817375183105,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 80, 4096, 50]",0.40988348572157784,80.0,0.0258486270904541,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 32, 1]",0.3512814545562423,160.0,0.057850027084350594,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 32, 5]",0.32345897615960784,160.0,0.05546228885650636,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 32, 10]",0.3218118482134476,160.0,0.05527682304382323,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 32, 50]",0.30828718672804917,160.0,0.054866528511047355,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 64, 1]",0.32091791639874406,160.0,0.05815005302429199,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 64, 5]",0.3847242273163317,160.0,0.05575590133666993,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 64, 10]",0.33236327169369956,160.0,0.0555727481842041,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 64, 50]",0.34481215283606753,160.0,0.05537872314453126,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 128, 1]",0.3518794917364609,160.0,0.057671499252319326,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 128, 5]",0.5110061115390119,160.0,0.0547513246536255,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 128, 10]",0.3261053892845178,160.0,0.05465681552886962,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 128, 50]",0.30752231192978285,160.0,0.05443592071533202,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 256, 1]",0.39265475353355445,160.0,0.05985286235809327,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 256, 5]",0.3221692465415016,160.0,0.057063794136047355,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 256, 10]",0.35571779240392937,160.0,0.05677340030670165,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 256, 50]",0.3143123443583021,160.0,0.05636165142059325,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 512, 1]",0.31468652756447224,160.0,0.05690119266510009,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 512, 5]",0.37055260592202266,160.0,0.054446911811828605,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 512, 10]",0.3308828328343001,160.0,0.053963494300842275,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 512, 50]",0.34568765840705157,160.0,0.05380256175994872,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 1024, 1]",0.3272236063523814,160.0,0.057325267791748055,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 1024, 5]",0.3404205222440713,160.0,0.05430750846862794,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 1024, 10]",0.3303006939470625,160.0,0.05401010513305663,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 1024, 50]",0.3349336579336273,160.0,0.053779006004333496,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 2048, 1]",0.36661059098416354,160.0,0.0666597366333008,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 2048, 5]",0.3311190364678969,160.0,0.05793311595916749,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 2048, 10]",0.31372968155587394,160.0,0.05777480602264405,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 2048, 50]",0.36423011106169223,160.0,0.0579254388809204,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 4096, 5]",0.3279784443393628,160.0,0.05218412876129151,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 4096, 10]",0.36832838866839945,160.0,0.04884390830993653,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 160, 4096, 50]",0.362036132771762,160.0,0.048694610595703125,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 32, 1]",0.3044509339377843,320.0,0.10881590843200684,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 32, 5]",0.2917168588397778,320.0,0.10567810535430906,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 32, 10]",0.2813065948281289,320.0,0.10511398315429688,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 32, 50]",0.25681305701425294,320.0,0.10471613407135008,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 64, 1]",0.28811044153735205,320.0,0.10932085514068605,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 64, 5]",0.26637915128859946,320.0,0.10543196201324465,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 64, 10]",0.2787516672698773,320.0,0.10474140644073485,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 64, 50]",0.254370877252266,320.0,0.1040931463241577,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 128, 1]",0.2586703167955096,320.0,0.11093173027038576,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 128, 5]",0.26033956749767906,320.0,0.10800611972808838,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 128, 10]",0.2621903114027699,320.0,0.10682137012481688,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 128, 50]",0.3394602289370459,320.0,0.10594937801361086,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 256, 1]",0.2720542834332888,320.0,0.10488550662994386,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 256, 5]",0.3899230671992672,320.0,0.10085473060607913,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 256, 10]",0.2764601437469092,320.0,0.10000853538513185,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 256, 50]",0.258022349223151,320.0,0.09966859817504885,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 512, 1]",0.27242368642964127,320.0,0.10424945354461672,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 512, 5]",0.2882828162209244,320.0,0.10087740421295166,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 512, 10]",0.2870573073379652,320.0,0.10032563209533693,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 512, 50]",0.2836915430353304,320.0,0.09972906112670898,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 1024, 1]",0.2714949364068366,320.0,0.1069153070449829,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 1024, 5]",0.2699634543615556,320.0,0.10353143215179442,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 1024, 10]",0.28526333071049814,320.0,0.10295035839080809,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 1024, 50]",0.286589690262859,320.0,0.10228190422058109,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 2048, 5]",0.29370220940473435,320.0,0.10007693767547604,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 2048, 10]",0.26083381137633793,320.0,0.09964756965637209,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 2048, 50]",0.3149219339270034,320.0,0.09914450645446779,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 4096, 5]",0.4038483587870108,320.0,0.10992760658264158,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 4096, 10]",0.2833289274718978,320.0,0.10874509811401367,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 320, 4096, 50]",0.30707590519323885,320.0,0.10792312622070314,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 640, 32, 1]",0.21508656593980494,640.0,0.21381664276123047,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 640, 32, 5]",0.23938775576739343,640.0,0.2088642358779907,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 640, 32, 10]",0.22058097169798324,640.0,0.20688948631286624,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 640, 32, 50]",0.229438382983352,640.0,0.20514781475067143,9.659925937652588
msd,test,0.01,ann-faiss,"{}_[0, 640, 64, 1]",0.2059610140480903,640.0,0.21303915977478027,9.659925937652588
